,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
86,Southern,2.8,3.2,3.6,3.0,4.2,2.0,3.4,2.8,3.7,3.8,4.5,3.0,3.7,3.4,3.0,2.9,3.4,3.7,3.2,4.2,4.2,3.4,3.4,4.2,4.0,4.0
87,Vermont,2.8,4.3,3.4,4.1,3.5,4.0,4.1,2.8,2.4,3.7,4.0,3.0,3.8,3.4,3.3,3.7,3.5,3.6,3.6,2.8,3.2,2.8,2.5,2.2,2.8,2.6
88,St Bonavent,2.8,3.0,2.5,3.2,2.8,4.1,2.6,4.4,3.6,2.9,2.7,3.7,3.5,2.9,2.8,3.4,3.5,3.6,3.0,3.8,3.9,2.9,3.1,3.2,2.7,2.8
89,Loyola Mymt,2.8,4.8,4.2,3.9,4.3,3.9,3.2,3.5,3.2,3.7,3.7,4.8,3.4,2.9,3.3,3.3,3.7,3.4,3.6,3.4,4.7,3.5,3.4,3.3,3.5,2.9
90,Drake,2.8,2.4,2.4,2.6,2.9,3.0,3.7,5.1,4.0,3.6,3.1,2.7,2.6,2.4,3.1,3.3,3.9,3.0,4.3,4.1,3.7,3.2,2.8,3.2,3.0,2.3
91,Manhattan,2.8,4.3,3.5,4.6,5.0,4.5,4.2,4.3,3.8,2.7,3.3,4.5,3.8,3.7,4.0,3.9,4.8,3.8,3.4,3.9,2.2,3.6,3.0,4.1,2.6,3.2
92,GA Southern,2.8,3.6,2.9,3.1,3.2,3.2,3.1,3.9,3.3,3.3,3.3,2.1,3.3,3.1,2.1,3.0,3.1,2.9,4.1,3.3,3.8,3.2,2.3,3.0,3.0,2.9
93,S Utah,2.8,2.3,2.2,2.6,3.0,2.7,2.5,3.0,2.2,2.4,4.0,3.8,3.8,2.9,2.5,3.7,3.0,2.9,4.0,4.5,3.2,3.8,4.2,3.1,3.5,3.6
94,UCLA,2.8,3.3,2.8,2.8,2.5,2.3,2.3,2.6,3.1,2.9,2.6,2.1,2.0,2.9,2.3,3.4,2.7,3.3,3.1,1.8,2.5,3.4,3.1,2.9,3.2,2.7
95,Georgia St,2.8,3.4,3.3,3.0,2.3,3.0,3.1,2.4,4.1,3.8,3.3,3.2,3.5,3.4,4.1,4.0,2.7,2.4,3.0,2.8,3.4,3.2,3.8,3.1,3.7,3.8
96,Dartmouth,2.8,3.1,3.6,2.5,2.3,2.4,2.1,3.0,2.1,2.7,3.3,3.2,3.7,4.1,3.6,4.0,3.9,2.9,4.9,4.7,2.9,3.2,2.5,--,2.3,3.2
97,Brown,2.8,3.3,3.0,2.7,3.5,2.7,3.2,3.3,2.5,2.5,2.8,3.5,3.7,3.4,3.1,3.0,4.6,4.5,3.5,4.3,4.6,3.3,4.2,--,2.6,3.0
98,Cincinnati,2.8,2.6,2.5,3.9,2.7,3.0,2.0,2.2,4.4,4.2,2.8,3.5,3.0,2.9,3.2,3.2,3.5,2.9,3.3,3.1,2.9,3.6,3.9,3.7,3.4,2.8
99,Monmouth,2.9,3.4,2.3,3.3,2.4,2.8,3.2,2.2,2.8,3.1,3.1,3.3,4.0,4.3,5.0,5.5,5.7,3.9,4.1,4.4,3.9,3.7,3.4,4.3,3.2,3.9
100,TN Tech,2.9,3.6,2.8,3.1,2.4,2.1,2.9,3.2,3.3,3.3,3.0,2.6,3.5,3.5,2.8,3.1,2.7,2.8,3.1,3.5,4.0,3.6,3.2,2.9,3.3,3.3
101,Bradley,2.9,2.7,2.9,2.7,3.3,3.5,3.4,2.8,3.0,2.5,3.2,2.4,2.0,3.0,2.7,3.3,3.3,3.6,3.1,3.1,2.7,2.6,2.8,2.2,2.2,2.4
102,Creighton,2.9,3.1,2.3,2.5,2.3,2.5,2.8,3.3,3.5,3.4,2.8,2.9,3.0,2.8,3.1,2.5,2.8,3.4,3.2,2.9,3.0,3.4,3.2,2.8,3.5,2.8
103,S Illinois,2.9,3.4,3.6,2.9,2.7,2.4,2.3,2.6,3.4,2.5,2.8,3.3,2.8,2.4,2.7,2.6,3.7,3.2,2.8,3.5,2.7,3.1,3.5,3.2,3.4,3.0
104,Tulsa,2.9,2.6,2.7,3.9,3.6,2.8,2.8,3.4,3.4,3.9,3.7,2.8,3.0,3.2,3.6,3.5,3.2,3.5,3.3,4.2,3.8,3.1,3.5,2.7,3.9,3.7
105,Arizona St,2.9,4.3,4.6,3.4,3.7,4.0,3.3,2.8,3.9,2.6,2.4,2.0,2.4,3.4,2.5,3.3,4.1,4.2,4.7,3.9,3.5,3.3,3.8,3.2,3.1,3.0
106,TN State,2.9,2.5,3.2,3.5,2.5,3.4,3.8,3.5,2.4,3.0,2.7,2.8,3.4,3.0,3.4,3.2,3.8,3.5,2.7,3.2,3.2,3.6,2.8,4.2,3.9,3.5
107,Wash State,2.9,3.3,4.1,3.8,3.2,3.4,2.6,2.6,2.5,2.4,2.6,2.2,2.7,2.9,2.9,4.6,2.7,3.0,3.1,3.0,3.0,2.5,3.8,3.5,3.1,2.7
108,Wright State,2.9,2.8,2.9,2.4,2.6,3.0,3.0,2.2,2.9,2.7,2.6,2.2,2.5,3.1,3.7,3.6,3.3,3.6,3.4,3.1,3.0,3.5,3.1,2.1,2.9,2.9
109,Morgan St,2.9,2.9,2.4,2.5,2.8,3.6,2.7,3.0,3.2,2.6,3.5,3.9,4.2,4.7,3.8,3.4,3.7,3.9,4.3,3.8,3.7,5.6,3.5,3.5,4.3,4.0
110,LA Monroe,2.9,2.8,2.8,2.9,2.7,3.3,2.5,2.6,3.5,3.4,2.7,4.6,3.6,2.9,4.3,5.0,4.2,3.4,3.1,4.0,4.0,3.6,2.7,2.9,4.0,3.8
