,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
68,Geo Mason,6.6,6.8,7.0,6.4,6.5,7.8,7.4,6.1,6.3,6.2,5.7,5.6,6.9,5.4,7.5,5.8,6.9,6.7,5.5,6.2,6.4,6.8,6.5,6.2,6.8,6.9
69,NC A&T,6.6,6.9,8.1,7.4,7.8,7.8,10.0,8.9,7.4,6.3,7.9,8.8,7.4,7.7,7.1,6.7,6.8,7.0,5.8,5.7,5.8,6.0,6.6,5.7,6.3,5.2
70,Arizona,6.6,8.6,6.6,6.1,6.1,6.3,7.2,6.9,6.0,6.0,5.1,5.5,5.8,5.9,5.7,6.1,4.7,4.7,5.5,4.7,6.1,5.4,4.8,5.4,6.9,7.9
71,Pepperdine,6.6,6.9,5.2,5.9,5.7,5.1,5.2,6.6,6.2,6.7,8.4,7.8,6.4,6.5,7.0,7.2,6.7,6.7,5.4,6.2,5.6,6.2,6.6,6.5,7.4,7.1
72,GA Southern,6.6,7.6,7.3,7.7,6.4,7.3,7.5,7.3,7.3,7.5,6.3,6.8,6.3,7.8,6.0,6.2,5.1,5.3,4.7,4.8,4.4,5.9,6.0,7.4,7.4,5.9
73,Vermont,6.6,6.6,6.4,7.9,6.9,7.3,6.3,6.2,8.2,8.1,7.8,7.7,6.9,6.2,5.8,6.2,5.4,6.8,6.8,5.3,5.5,5.6,5.8,5.1,4.8,5.2
74,San Francisco,6.6,7.0,6.9,7.0,5.0,5.1,7.1,5.5,5.4,5.9,6.9,5.3,6.9,6.3,5.8,5.5,5.8,5.2,5.1,5.3,5.8,4.9,6.2,5.6,6.0,6.8
75,Old Dominion,6.6,8.5,7.4,6.7,6.6,6.9,7.8,5.2,6.0,5.2,6.4,6.7,6.4,5.8,7.2,6.4,6.3,4.7,4.2,5.0,4.6,4.8,5.1,6.4,5.6,5.9
76,TX-Arlington,6.7,7.8,6.2,7.2,6.7,7.6,7.2,7.6,7.5,7.6,7.8,7.1,7.1,8.9,7.2,7.5,6.5,6.7,6.9,6.9,7.2,6.3,5.0,6.0,6.7,6.0
77,TX El Paso,6.7,6.1,6.5,8.1,7.0,8.0,5.6,5.2,6.1,6.7,4.7,4.9,5.8,6.2,5.9,6.6,6.2,6.2,5.3,5.6,5.5,6.6,5.7,5.2,5.5,7.7
78,Akron,6.7,7.2,6.6,8.1,7.7,6.4,6.8,6.7,5.3,5.6,5.6,7.5,6.9,5.9,6.5,7.1,6.6,7.0,5.8,5.9,6.4,5.7,5.7,5.7,5.5,5.7
79,Kentucky,6.7,7.0,6.9,6.8,7.0,6.3,7.2,5.1,5.3,6.9,6.2,7.7,6.9,5.3,5.4,5.9,5.8,4.7,4.3,4.8,5.7,5.8,5.0,6.2,6.0,6.0
80,St Josephs,6.7,7.3,7.2,7.5,6.1,6.1,6.5,6.5,6.5,7.6,6.4,6.6,7.2,5.6,6.2,6.0,6.6,6.2,4.5,5.6,4.8,5.0,6.7,7.3,6.9,6.8
81,Canisius,6.7,8.1,8.7,5.8,6.5,7.2,7.3,6.7,5.9,7.8,8.2,8.1,7.1,6.4,7.2,6.6,6.0,6.1,5.3,5.6,5.3,5.4,6.8,5.4,5.3,6.4
82,St Marys,6.8,6.4,8.1,6.5,6.4,7.3,6.9,6.5,7.0,5.5,5.3,5.5,5.7,5.5,5.7,6.2,5.9,6.1,4.5,5.6,5.5,4.9,4.0,5.3,5.9,4.5
83,E Tenn St,6.8,6.7,7.1,6.8,6.2,8.3,6.9,8.8,8.8,8.3,6.9,6.6,7.2,5.6,5.9,7.3,5.7,7.3,6.4,7.0,6.2,6.6,6.0,6.5,5.9,7.1
84,Geo Wshgtn,6.8,6.7,6.2,6.7,7.1,7.2,7.3,7.5,6.4,6.3,7.2,6.9,6.3,5.5,6.2,9.5,6.8,6.4,5.8,6.9,6.5,6.8,7.0,7.2,6.7,6.9
85,Idaho,6.8,6.5,6.9,6.5,5.7,6.6,5.9,5.6,6.0,6.2,5.9,5.7,7.4,7.4,5.6,6.8,4.8,5.1,7.4,5.5,5.1,6.1,7.2,8.9,6.0,6.0
86,Wichita St,6.8,8.4,8.1,7.0,7.0,7.2,6.4,7.2,6.4,5.5,5.9,7.0,5.9,5.4,5.6,5.6,4.8,4.1,4.6,5.2,6.1,5.2,6.2,5.3,6.7,6.9
87,LA Lafayette,6.8,7.5,7.5,7.8,8.1,7.1,5.5,7.0,8.0,6.7,5.9,6.0,4.9,6.2,6.7,6.5,6.2,6.9,5.6,6.1,5.8,6.0,7.0,6.7,8.4,6.6
88,Alabama,6.8,8.0,7.6,7.2,6.1,5.3,4.8,5.8,6.7,7.3,6.9,7.3,5.8,6.0,5.5,5.6,5.7,5.0,5.7,6.3,6.6,6.5,8.5,7.9,7.8,7.2
89,Iona,6.8,9.7,9.8,8.1,8.9,7.4,7.8,7.7,7.3,9.7,7.9,7.8,7.2,6.4,5.5,5.5,4.8,5.9,5.8,4.9,5.1,5.4,6.8,7.5,7.1,5.3
90,UCLA,6.8,6.9,6.9,6.4,5.7,6.4,6.3,6.2,5.2,5.2,4.9,5.2,6.3,6.9,5.7,6.3,5.2,6.3,6.7,6.3,6.1,7.0,5.7,4.9,4.5,4.6
91,Loyola-Chi,6.8,6.5,6.8,6.4,7.2,6.9,7.4,7.6,6.0,6.7,5.3,6.9,6.6,6.4,7.0,6.9,6.6,6.3,5.8,5.3,6.7,5.8,6.1,5.0,5.8,8.0
92,San Jose St,6.8,6.0,5.8,6.3,5.9,6.0,6.0,6.4,5.7,6.9,7.0,6.8,6.2,4.7,4.9,6.2,6.5,7.0,6.1,6.0,7.5,7.8,7.2,6.6,6.2,5.1
93,Brown,6.8,7.2,7.7,8.1,7.7,7.8,8.0,7.5,7.7,6.7,5.9,7.1,6.9,6.4,5.8,7.6,6.4,7.7,7.8,6.9,6.8,6.9,7.8,--,6.4,6.8
94,Air Force,6.9,7.8,6.5,6.2,6.3,5.5,4.7,4.7,4.2,4.5,5.9,6.3,5.9,5.4,6.8,5.7,7.0,5.8,6.5,6.3,5.6,7.1,6.3,6.0,5.4,5.7
95,LIU-Brooklyn,6.9,8.4,7.8,7.4,8.0,8.9,8.3,7.8,6.9,6.8,6.4,5.5,6.7,6.8,8.6,6.9,6.8,6.1,5.8,6.2,6.6,6.8,,,,
96,U Mass,6.9,7.3,7.3,6.6,6.9,8.4,8.0,7.4,7.9,7.0,6.6,6.7,6.8,6.4,7.3,7.1,6.2,7.3,5.8,6.7,6.3,6.7,7.1,7.0,5.9,7.7
97,N Iowa,6.9,7.1,7.3,6.6,6.2,6.5,6.4,5.7,5.9,5.2,4.7,4.9,4.7,3.9,5.5,6.4,5.9,4.8,4.6,5.9,6.1,6.6,6.9,7.3,6.4,6.7
98,Boston U,6.9,7.1,8.0,6.5,6.8,6.9,6.4,6.2,6.6,5.9,6.9,6.8,6.3,4.9,5.8,6.0,5.1,5.3,6.3,7.0,6.4,5.9,6.4,6.4,6.9,6.2
99,Gonzaga,6.9,6.6,6.2,6.2,5.8,6.9,6.1,5.9,6.2,6.0,7.0,5.4,6.5,6.6,7.0,6.3,5.9,5.5,5.8,5.4,5.1,5.4,6.1,6.0,6.1,5.3
