,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
60,LA Lafayette,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.5,3.3,2.6,3.4,2.9,4.8,3.5,3.7,3.2,3.4,3.4,3.5,3.2,3.7,2.5,2.4,3.0,2.9,2.5
61,Loyola Mymt,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.2,3.3,2.2,3.3,2.1,3.6,3.2,3.3,3.7,3.2,2.9,3.1,4.4,2.0,2.4,1.5,2.5,1.9,3.4
62,Coastal Car,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.3,3.0,3.1,3.2,3.5,3.6,2.7,3.4,3.4,3.5,3.1,4.3,3.2,3.4,2.8,3.1,3.9,3.6,2.5
63,Ste F Austin,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,3.3,2.7,2.8,2.9,2.7,2.5,3.4,3.1,2.3,3.2,3.3,3.5,3.5,3.7,3.1,3.3,4.0,3.6
64,Iona,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.2,5.0,2.5,4.5,3.0,2.9,3.6,2.5,3.7,3.2,3.5,3.7,2.7,2.5,4.0,2.6,2.8,2.9,3.7
65,DePaul,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.1,2.7,2.9,2.6,2.5,2.8,3.3,3.4,3.7,3.7,3.1,2.9,3.2,2.9,3.0,4.1,3.7,3.2,3.2
66,Chicago St,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.9,2.9,3.0,4.8,3.7,3.9,3.4,3.9,3.6,3.8,3.3,3.6,3.4,2.6,3.0,2.2,2.3,4.0,3.4
67,TX Southern,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6,3.5,4.8,4.8,3.0,3.8,3.6,4.0,3.6,4.0,3.8,3.1,3.7,3.4,3.5,2.6,3.7,4.1,2.6
68,Indiana St,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.0,3.2,3.2,2.3,2.8,3.4,3.2,2.9,2.4,2.8,3.1,3.2,3.0,2.0,2.4,1.8,2.6,2.6,2.3
69,Idaho State,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.8,3.0,2.8,2.7,2.9,3.2,4.6,3.6,2.9,2.8,2.9,2.4,2.5,2.2,2.4,2.2,2.7,3.4,3.2
70,E Kentucky,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.6,3.1,3.1,2.3,2.9,2.5,2.3,2.4,2.7,2.9,2.2,2.7,2.4,2.7,3.0,2.8,3.1,3.1,3.4
71,Fresno St,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.6,3.4,4.6,2.9,3.1,3.2,3.1,5.0,3.3,2.9,3.5,2.9,2.5,2.0,2.3,3.2,2.4,2.8,2.7
72,NW State,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.4,3.2,3.3,3.4,2.9,3.3,5.8,4.4,3.4,3.0,2.8,3.5,3.4,4.2,4.4,3.4,3.0,2.8,4.2
73,Siena,0.0,0.0,0.0,0.0,0.0,0.0,4.1,7.1,3.8,3.5,3.0,3.2,2.9,3.0,3.5,3.5,4.4,3.2,3.7,3.2,3.3,2.2,3.1,3.1,2.6,2.7
74,E Carolina,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.9,2.9,3.1,3.0,2.8,2.6,3.4,2.3,3.3,3.5,3.3,2.5,3.2,3.1,2.8,2.0,3.2,3.1,3.0
75,Cal St Nrdge,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,2.8,3.6,2.9,2.8,3.8,3.5,3.1,2.5,2.2,3.4,3.5,2.8,2.6,3.3,3.1,2.8,3.4,2.6
76,Marshall,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.7,3.5,3.3,3.1,3.3,3.8,3.7,4.7,3.4,3.6,3.5,3.5,3.6,3.4,3.0,3.0,3.6,3.5
77,App State,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.8,5.1,3.2,3.1,3.3,2.5,3.4,2.9,3.1,2.7,3.1,4.0,3.4,3.8,2.8,3.4,3.5,2.5,3.6
78,Morgan St,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.7,3.1,3.5,3.5,4.3,4.9,4.2,4.0,3.9,4.1,3.5,3.2,4.0,4.0,4.0,4.8,4.5,4.7,5.6
