,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
37,California,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.1,3.0,2.7,2.7,2.6,3.7,2.5,2.5,2.8,2.9,3.4,3.6,3.3,3.0,2.5,3.3,2.8,3.2,3.8
38,Penn State,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.3,3.5,2.6,3.2,2.9,3.3,3.0,2.8,3.8,3.1,3.1,2.8,2.8,2.9,3.6,3.1,3.3,2.5,2.6
39,LIU-Brooklyn,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.8,3.3,4.5,5.2,3.7,4.3,3.6,3.8,3.5,4.6,4.2,2.9,3.5,2.6,3.6,,,,
40,Dayton,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,3.6,2.8,2.4,2.7,2.3,3.4,2.8,2.9,3.4,2.7,3.0,3.1,1.6,2.6,2.5,2.7,2.7,2.9
41,Hofstra,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.3,3.4,3.5,3.4,3.4,4.3,2.6,3.2,2.9,3.0,2.9,2.8,2.7,2.4,1.7,3.1,2.5,2.7,2.6
42,Vermont,0.0,0.0,0.0,0.0,0.0,0.0,2.6,4.2,3.7,3.4,3.0,3.1,3.3,3.5,3.1,2.5,3.0,2.6,3.1,2.9,2.9,2.6,2.6,2.5,2.9,2.5
43,Iowa State,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.9,3.4,3.1,3.2,2.7,3.5,2.2,2.2,2.9,2.8,2.7,2.7,2.6,3.0,2.7,2.6,3.1,3.2,2.8
44,Notre Dame,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.0,3.8,3.5,3.4,2.9,3.5,3.1,2.8,3.4,2.9,2.3,3.0,3.2,2.2,2.4,3.1,1.7,2.4,2.3
45,Youngs St,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.2,3.4,4.1,3.4,3.6,2.5,2.4,3.6,3.5,3.0,3.7,3.5,3.8,3.2,3.6,3.5,3.0,2.7,3.1
46,LSU,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.9,3.6,2.6,3.6,2.4,3.4,4.1,3.7,3.1,3.6,3.2,2.6,2.7,2.4,2.5,2.9,3.1,3.0,3.5
47,Virginia,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.0,4.2,3.7,3.8,3.9,3.4,2.8,2.7,3.0,3.2,3.0,2.8,3.4,2.9,2.5,2.8,2.2,2.5,2.6
