,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
58,Maine,60.1,60.4,56.3,57.6,50.6,55.9,51.8,53.9,53.0,55.1,52.5,52.5,51.9,52.4,58.3,56.1,58.5,53.2,63.6,57.8,58.2,53.7,54.2,50.2,56.2,56.0
59,Ark Pine Bl,60.1,67.2,54.7,59.2,63.9,54.6,55.0,54.8,54.2,55.9,55.1,57.0,52.3,51.9,51.7,56.9,52.1,51.2,52.2,53.6,53.2,52.0,49.1,54.2,55.5,56.3
60,Oklahoma St,60.0,56.2,56.5,54.9,58.2,55.5,55.4,55.3,53.2,55.4,54.1,58.8,56.4,53.3,53.4,56.2,57.1,51.8,53.4,62.0,61.8,56.1,55.7,59.3,57.9,56.8
61,Morgan St,60.0,57.5,57.2,55.3,56.9,57.8,54.4,54.7,53.6,54.8,56.2,58.3,60.5,54.4,54.3,56.5,60.3,60.5,59.9,59.7,60.0,64.1,57.3,62.4,61.9,59.9
62,Hofstra,59.9,53.5,58.5,53.4,58.0,57.6,59.6,56.6,57.6,55.1,55.5,58.0,61.6,55.3,54.1,53.4,54.2,59.2,60.2,59.6,59.9,58.1,57.8,58.3,61.9,59.0
63,LA Lafayette,59.9,58.4,60.2,61.2,57.4,58.4,58.3,58.3,53.7,58.1,53.6,56.6,55.3,55.7,55.6,58.5,59.9,58.2,61.3,60.8,61.0,62.4,59.5,60.3,57.3,57.4
64,Kansas St,59.8,56.2,58.1,56.0,55.7,55.8,56.8,55.3,54.9,55.9,62.5,60.2,59.1,56.8,56.0,57.1,55.8,49.8,56.8,53.8,54.7,55.2,54.4,54.5,57.4,57.9
65,Lehigh,59.8,53.5,53.9,53.5,54.5,52.0,54.1,52.3,50.6,50.6,53.4,56.3,56.2,57.4,57.8,54.8,54.9,53.9,53.8,55.7,61.4,57.2,56.7,60.1,55.7,55.3
66,Nicholls St,59.8,57.6,57.5,57.6,59.2,49.2,55.9,60.3,56.8,58.0,53.6,46.8,50.1,50.1,53.5,54.2,54.3,51.6,54.7,57.9,60.8,60.6,61.6,64.0,64.4,61.3
67,Navy,59.7,60.0,57.4,59.3,56.5,50.6,53.2,59.2,55.8,49.5,62.3,58.0,57.9,56.5,49.8,51.6,53.9,51.2,51.6,54.5,53.8,57.6,54.9,57.9,55.7,57.4
68,Louisville,59.6,59.7,58.2,59.6,63.2,60.9,58.6,56.6,56.0,57.0,55.9,59.1,59.4,59.9,57.0,57.6,60.3,56.9,59.6,61.3,59.3,57.9,57.6,57.3,58.8,53.1
69,Florida,59.5,56.7,62.1,56.9,61.3,54.6,55.5,54.7,54.4,53.5,58.6,59.3,59.0,56.3,56.9,54.3,52.8,53.4,60.7,58.8,60.7,56.0,55.8,56.3,56.9,57.7
70,Miss State,59.4,57.6,59.1,61.0,56.2,55.4,58.9,57.6,56.1,59.2,56.5,57.1,57.4,54.9,57.0,52.3,53.8,48.6,60.1,57.8,57.7,58.3,55.3,56.5,55.6,56.9
71,La Salle,59.4,59.3,58.2,59.6,57.3,56.9,54.9,52.6,55.4,56.1,58.2,56.9,57.3,62.7,57.0,56.8,56.2,53.2,54.8,55.5,59.6,58.0,57.3,58.0,59.9,59.9
