,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
65,New Orleans,1.0,0.5,0.1,0.9,0.6,0.7,3.1,0.5,1.1,0.0,0.0,0.0,0.3,,,2.0,0.0,0.7,0.5,1.2,0.4,2.5,0.0,1.2,0.4,0.9
66,Colorado,1.0,0.0,1.0,0.9,0.0,0.3,1.0,0.4,0.3,0.0,0.0,0.7,0.4,0.9,0.3,1.1,1.0,1.4,0.6,0.7,1.3,0.2,0.6,0.0,0.9,0.0
67,Wichita St,1.0,1.0,0.0,0.9,1.0,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.5,1.3,1.0,0.0,0.2,0.5,0.4,0.0,0.4,0.2,0.6,1.4,1.0,1.3
68,Seton Hall,1.0,0.3,1.3,0.4,0.4,0.8,0.4,0.3,1.0,0.0,0.0,1.0,1.4,0.5,0.9,0.3,1.6,0.5,0.4,0.8,0.8,0.9,0.0,1.3,0.4,0.0
69,W Kentucky,1.0,1.0,0.9,0.5,0.8,0.7,0.9,2.5,0.2,0.0,0.0,0.0,1.3,0.6,0.6,0.2,1.0,1.4,2.2,0.0,0.6,1.4,2.0,0.6,0.0,0.1
70,Baylor,1.0,0.3,0.9,0.6,0.5,0.1,1.0,0.0,0.6,0.0,0.0,0.4,0.9,0.2,0.2,0.7,1.6,0.5,1.2,0.0,1.0,0.4,0.4,0.4,0.4,0.3
71,Chicago St,1.0,0.6,0.5,0.3,0.0,0.3,0.6,0.5,0.9,0.0,0.0,1.8,0.3,0.8,0.6,1.2,1.5,0.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.3
72,Missouri,0.9,0.0,0.3,2.1,0.0,0.4,1.9,0.3,0.4,0.0,0.0,0.0,0.7,1.0,0.3,0.4,0.9,0.6,0.0,0.6,0.4,0.5,0.7,0.8,0.6,0.6
73,Maryland,0.9,0.3,0.7,0.5,0.0,0.4,1.6,1.6,0.3,0.0,0.0,1.0,0.9,0.0,0.9,0.1,0.9,0.6,0.4,0.6,0.5,0.0,0.0,0.0,0.7,0.2
74,Butler,0.9,1.7,0.3,0.8,0.7,1.4,2.0,0.9,1.7,0.0,0.0,0.0,0.2,1.1,0.7,0.3,2.6,1.3,0.3,0.8,1.2,0.4,0.6,1.1,1.3,0.0
