,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
60,Ark Pine Bl,5.2,5.3,6.3,6.6,6.6,6.3,5.2,6.2,4.8,6.0,5.4,5.2,5.0,6.3,7.0,7.2,6.8,6.6,5.5,6.4,6.5,6.3,6.1,7.6,6.2,6.7
61,Florida Intl,5.2,5.5,6.8,6.0,6.8,7.3,6.0,7.2,5.8,6.6,6.7,6.5,8.0,7.3,6.3,6.4,6.1,7.2,7.5,7.0,7.6,7.7,6.3,6.8,7.7,8.6
62,N Iowa,5.2,6.2,4.9,5.3,6.4,6.6,5.1,6.6,5.4,7.4,7.2,7.1,5.8,6.4,6.3,6.4,7.1,6.0,7.0,7.7,7.5,6.8,7.0,8.3,9.9,9.4
63,WI-Milwkee,5.2,5.3,4.9,4.7,6.0,6.0,5.8,5.4,5.0,5.2,5.5,6.0,6.0,6.5,4.5,5.9,5.7,6.0,7.0,7.5,7.9,8.8,6.9,8.7,8.5,8.5
64,Boston U,5.2,6.3,7.2,7.6,7.1,5.0,5.4,5.1,6.1,5.6,6.2,6.3,6.3,6.8,6.3,5.5,6.5,8.1,7.3,8.5,8.2,7.6,6.8,7.3,6.2,7.1
65,Illinois,5.2,5.7,5.7,6.3,6.7,6.0,5.5,6.0,5.2,5.6,6.1,5.1,7.4,6.0,6.5,6.4,6.3,6.4,8.8,7.0,6.3,6.5,6.3,6.5,5.7,6.0
66,Geo Wshgtn,5.2,5.3,5.9,6.5,7.8,6.7,6.5,7.2,6.6,6.6,7.9,7.8,7.5,7.2,6.0,5.9,6.5,6.1,6.9,6.7,6.9,8.3,5.8,7.6,6.4,8.7
67,UCSB,5.3,7.0,5.8,7.3,6.6,6.3,6.3,6.7,6.6,7.5,5.8,6.8,6.7,6.9,7.0,7.2,7.3,6.1,6.8,8.6,7.1,6.3,6.7,5.7,5.8,5.9
68,Gonzaga,5.3,5.0,6.0,7.3,6.9,7.5,7.4,8.3,7.4,8.0,6.9,7.3,6.5,7.3,6.0,6.9,5.6,5.7,6.0,5.7,7.4,6.5,6.7,6.7,6.6,8.4
69,Fairfield,5.3,4.9,5.9,7.4,6.2,5.8,6.2,6.4,8.7,6.3,7.8,5.8,6.5,4.9,4.9,3.8,4.8,4.8,7.6,6.8,8.2,6.8,6.8,6.1,5.3,5.2
