,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
156,Dartmouth,5.2%,5.8%,4.2%,4.1%,4.2%,4.7%,7.0%,6.8%,7.1%,7.0%,6.0%,8.3%,4.4%,4.6%,4.7%,5.0%,5.9%,7.1%,3.0%,3.0%,5.5%,5.5%,4.4%,--,5.8%,6.6%
157,Middle Tenn,5.2%,6.0%,6.0%,5.0%,6.0%,4.3%,5.0%,3.7%,4.1%,5.6%,4.2%,2.8%,5.0%,7.4%,8.0%,7.5%,9.3%,6.2%,6.4%,5.3%,4.4%,4.3%,5.0%,4.0%,7.4%,9.2%
158,Boston U,5.2%,3.9%,4.4%,4.5%,4.8%,6.6%,7.2%,9.0%,6.0%,7.0%,5.0%,5.8%,5.8%,6.6%,5.6%,3.3%,3.2%,3.3%,6.4%,4.5%,5.6%,3.9%,4.0%,5.1%,4.0%,4.4%
159,Memphis,5.2%,9.4%,7.0%,8.6%,7.1%,8.7%,9.2%,9.5%,11.2%,10.8%,10.8%,10.9%,9.9%,9.2%,10.1%,11.3%,7.9%,11.9%,9.0%,8.0%,6.6%,6.6%,9.7%,8.7%,9.3%,7.5%
160,Troy,5.1%,2.7%,4.6%,4.8%,6.3%,8.8%,6.4%,4.7%,4.8%,5.7%,5.1%,5.9%,5.6%,5.8%,6.2%,4.6%,4.2%,3.4%,4.8%,5.7%,6.0%,7.6%,4.6%,5.0%,3.9%,4.2%
161,UNLV,5.1%,8.9%,6.9%,9.1%,6.6%,5.9%,5.8%,6.3%,5.9%,9.8%,5.4%,7.1%,6.7%,7.0%,8.7%,10.0%,10.5%,11.1%,8.3%,4.3%,6.6%,6.4%,5.0%,4.9%,5.0%,6.6%
162,Duquesne,5.1%,7.2%,3.8%,3.7%,4.2%,6.3%,5.9%,7.2%,5.8%,5.9%,12.0%,5.8%,7.1%,9.5%,6.3%,5.9%,4.8%,5.7%,6.1%,6.6%,7.9%,7.9%,9.3%,7.9%,7.3%,6.6%
163,Niagara,5.1%,5.0%,6.6%,7.4%,4.8%,5.5%,7.7%,5.4%,3.9%,2.6%,6.1%,7.8%,7.5%,6.1%,5.3%,4.9%,3.8%,4.3%,5.6%,7.3%,6.5%,6.4%,3.8%,3.7%,4.7%,4.3%
164,Oral Roberts,5.1%,4.5%,2.4%,3.7%,8.3%,7.6%,3.1%,5.4%,7.2%,7.9%,7.0%,5.6%,7.9%,5.3%,5.1%,6.6%,8.0%,6.9%,7.0%,5.1%,5.5%,5.4%,4.0%,6.0%,6.4%,8.3%
165,Chicago St,5.1%,5.3%,5.7%,5.4%,3.0%,3.1%,5.3%,6.6%,6.2%,5.6%,6.8%,6.6%,3.8%,4.0%,5.5%,5.4%,5.0%,6.0%,5.0%,3.5%,3.9%,3.3%,4.2%,2.3%,4.1%,4.4%
166,N Arizona,5.1%,4.5%,5.0%,2.6%,3.8%,5.1%,6.9%,2.3%,4.7%,3.7%,4.1%,4.6%,5.9%,7.2%,3.9%,4.3%,7.8%,7.5%,2.9%,3.1%,5.6%,3.6%,3.5%,2.9%,4.0%,2.8%
167,Winthrop,5.1%,5.1%,6.0%,5.0%,7.7%,9.8%,8.7%,7.3%,6.1%,6.7%,6.8%,7.3%,7.2%,6.1%,6.4%,3.9%,4.4%,7.3%,8.2%,8.6%,8.1%,3.9%,4.2%,4.1%,4.6%,5.0%
168,Illinois,5.0%,6.4%,6.7%,7.7%,7.2%,5.7%,7.0%,5.9%,4.8%,5.7%,5.2%,6.6%,6.9%,7.9%,8.0%,7.4%,6.9%,5.9%,3.2%,3.9%,4.1%,4.7%,4.8%,4.6%,5.0%,9.6%
169,Arizona,5.0%,5.1%,8.8%,7.3%,4.7%,6.5%,6.9%,6.6%,6.9%,5.3%,6.3%,5.1%,4.3%,4.6%,6.2%,7.0%,8.5%,6.7%,7.8%,5.6%,7.7%,4.2%,6.6%,7.1%,8.8%,5.0%
170,Xavier,5.0%,6.9%,6.6%,6.7%,7.6%,4.8%,4.2%,6.1%,8.5%,6.2%,6.1%,9.0%,6.1%,5.6%,6.5%,5.2%,5.2%,5.2%,5.0%,4.7%,5.0%,6.2%,6.0%,6.5%,7.3%,5.3%
171,La Salle,5.0%,6.5%,6.7%,7.4%,5.6%,3.6%,3.6%,3.7%,5.7%,3.5%,5.0%,6.4%,7.8%,6.4%,5.9%,6.2%,6.0%,6.7%,5.1%,3.7%,4.8%,5.8%,5.6%,5.6%,7.3%,5.5%
172,Arizona St,5.0%,5.7%,5.2%,7.6%,5.1%,7.6%,5.4%,6.2%,6.0%,4.1%,6.2%,4.0%,4.7%,7.0%,7.6%,10.1%,9.3%,4.3%,4.7%,5.2%,5.9%,5.4%,5.8%,5.6%,7.3%,8.1%
173,TN State,5.0%,5.0%,3.5%,3.2%,6.7%,6.2%,3.0%,6.9%,7.0%,5.9%,6.2%,6.2%,4.4%,6.0%,6.4%,7.7%,5.1%,6.4%,6.7%,6.7%,4.8%,4.7%,7.2%,5.7%,5.6%,5.4%
174,Murray St,4.9%,5.7%,4.7%,6.8%,8.5%,8.2%,7.2%,5.7%,8.8%,5.6%,6.0%,4.0%,9.8%,5.7%,8.0%,5.9%,7.5%,5.7%,3.8%,3.5%,5.5%,7.1%,6.5%,5.8%,5.7%,4.1%
175,Maryland BC,4.9%,5.8%,8.4%,5.5%,5.4%,4.9%,6.8%,5.2%,4.5%,5.6%,5.8%,4.3%,5.3%,2.9%,3.2%,4.1%,5.2%,5.6%,3.1%,3.8%,4.4%,4.4%,4.2%,3.0%,3.2%,4.3%
176,TN Martin,4.9%,4.9%,2.5%,6.2%,6.5%,4.6%,4.4%,4.4%,4.8%,2.8%,3.9%,4.8%,5.8%,4.5%,4.3%,4.3%,4.7%,3.2%,3.1%,5.3%,5.6%,4.3%,3.9%,4.0%,7.1%,5.3%
177,Stanford,4.9%,4.9%,8.5%,5.4%,7.2%,6.2%,8.0%,4.7%,8.4%,10.4%,9.3%,4.3%,3.1%,6.5%,6.3%,7.2%,7.6%,5.0%,5.4%,4.7%,5.5%,7.8%,6.7%,5.7%,4.6%,5.8%
178,Miss State,4.9%,5.9%,5.9%,4.7%,6.1%,6.9%,7.5%,5.7%,7.7%,10.4%,12.5%,11.5%,12.1%,6.7%,5.9%,6.6%,4.7%,5.2%,7.2%,7.1%,9.0%,8.9%,8.9%,7.7%,6.0%,6.3%
179,Manhattan,4.9%,5.4%,5.6%,4.6%,6.9%,6.9%,7.8%,9.2%,9.6%,7.0%,6.0%,6.9%,6.7%,7.2%,9.1%,8.6%,11.0%,5.5%,4.3%,5.9%,7.2%,5.0%,7.8%,7.1%,5.9%,6.1%
180,McNeese St,4.9%,5.8%,4.2%,8.9%,9.5%,7.1%,7.7%,6.1%,4.7%,9.0%,10.7%,10.0%,6.8%,5.6%,6.5%,7.9%,6.5%,6.8%,6.6%,5.2%,6.9%,4.6%,6.2%,3.6%,5.3%,3.1%
181,Charl South,4.8%,6.5%,7.4%,5.8%,5.3%,6.3%,7.0%,6.1%,5.0%,3.0%,3.3%,5.1%,7.3%,5.6%,4.6%,4.4%,4.2%,3.7%,3.4%,4.9%,6.3%,5.4%,4.4%,6.5%,4.4%,4.2%
182,St Peters,4.8%,6.2%,5.3%,3.7%,6.3%,6.7%,5.9%,4.3%,5.9%,6.6%,7.7%,8.1%,8.2%,8.5%,6.9%,6.9%,8.2%,6.1%,5.7%,5.6%,6.1%,10.6%,8.7%,10.1%,9.4%,6.4%
183,San Francisco,4.8%,6.2%,6.7%,8.6%,7.4%,3.2%,4.6%,4.2%,6.4%,5.4%,5.1%,4.1%,3.1%,4.0%,3.2%,3.7%,4.5%,4.5%,4.6%,4.8%,6.5%,6.0%,5.6%,6.0%,8.1%,4.3%
184,Missouri St,4.8%,7.0%,6.9%,6.6%,4.3%,7.5%,4.9%,7.1%,5.7%,5.7%,7.2%,4.5%,5.8%,5.7%,4.0%,3.0%,5.6%,6.0%,7.1%,6.6%,6.8%,7.7%,4.7%,5.1%,5.6%,8.2%
185,Butler,4.7%,3.6%,5.7%,5.4%,4.9%,3.5%,4.3%,3.9%,4.6%,3.8%,4.9%,6.1%,4.6%,2.9%,6.5%,4.6%,4.7%,5.8%,5.7%,5.2%,5.1%,3.5%,4.8%,3.7%,3.8%,7.4%
186,S Methodist,4.7%,6.7%,5.8%,5.2%,6.8%,8.3%,5.1%,6.0%,8.4%,7.0%,7.0%,6.4%,4.5%,5.8%,4.7%,7.9%,8.3%,7.6%,8.1%,6.1%,5.6%,6.6%,5.6%,7.9%,6.8%,5.7%
187,Southern,4.7%,6.1%,4.6%,4.8%,5.4%,6.4%,7.1%,5.3%,6.6%,6.3%,5.5%,4.2%,6.4%,5.5%,6.0%,7.6%,9.3%,7.3%,5.9%,5.9%,6.4%,5.0%,4.7%,4.5%,4.9%,4.4%
188,Delaware,4.7%,7.3%,8.8%,9.4%,4.9%,6.5%,7.0%,5.1%,6.4%,4.7%,5.5%,5.0%,4.3%,7.4%,8.1%,7.6%,5.8%,6.2%,4.8%,5.6%,3.9%,3.9%,5.7%,6.3%,6.3%,6.5%
189,Geo Wshgtn,4.7%,5.1%,4.9%,6.0%,6.7%,5.7%,6.1%,7.6%,8.0%,8.5%,6.1%,8.1%,6.4%,7.6%,7.0%,8.8%,7.1%,7.0%,5.6%,6.7%,8.6%,5.0%,7.0%,4.4%,6.9%,5.3%
190,Wofford,4.7%,5.1%,5.3%,6.7%,5.1%,5.3%,5.8%,4.0%,4.0%,4.2%,4.1%,2.7%,4.0%,4.8%,4.4%,4.6%,3.0%,5.0%,3.0%,3.5%,4.7%,5.3%,4.7%,3.6%,2.6%,3.3%
191,IL-Chicago,4.7%,2.6%,4.2%,4.0%,2.6%,6.1%,5.1%,3.1%,4.4%,8.9%,8.2%,6.0%,4.4%,4.8%,5.4%,4.9%,3.4%,5.2%,8.4%,7.8%,10.4%,6.6%,7.4%,5.1%,6.8%,7.9%
192,Wyoming,4.7%,5.5%,4.8%,8.1%,7.4%,5.3%,6.2%,9.0%,11.6%,6.4%,7.8%,5.6%,7.0%,6.9%,6.8%,6.3%,6.9%,5.7%,4.7%,6.9%,6.3%,4.6%,3.5%,3.7%,3.5%,4.4%
193,Santa Clara,4.7%,3.8%,4.1%,4.2%,3.4%,3.5%,4.9%,3.4%,5.9%,5.7%,6.9%,8.6%,6.7%,5.7%,6.0%,8.4%,7.7%,3.7%,4.8%,3.8%,4.3%,5.9%,5.6%,6.2%,5.9%,5.9%
194,Valparaiso,4.7%,8.0%,6.5%,7.6%,6.9%,7.2%,5.4%,2.1%,5.1%,5.3%,4.2%,3.5%,3.8%,4.6%,5.1%,6.3%,8.8%,8.0%,8.8%,4.7%,5.9%,5.3%,5.9%,5.9%,5.3%,4.5%
195,Texas Tech,4.6%,7.2%,6.9%,6.1%,6.5%,4.2%,5.7%,6.3%,4.1%,3.3%,4.4%,4.7%,7.1%,7.3%,5.7%,5.6%,7.0%,7.9%,7.3%,5.8%,7.7%,9.3%,7.4%,7.6%,6.6%,5.0%
196,Central Mich,4.6%,5.3%,3.1%,4.1%,4.4%,6.6%,3.4%,4.4%,8.2%,5.2%,5.7%,5.5%,6.2%,7.4%,6.3%,3.8%,2.2%,4.3%,4.3%,3.9%,5.1%,4.6%,4.2%,4.7%,5.2%,6.4%
197,Missouri,4.6%,6.2%,3.5%,6.7%,7.2%,7.2%,7.5%,4.1%,4.0%,5.5%,5.4%,6.5%,8.5%,8.6%,5.0%,5.9%,5.7%,5.3%,4.5%,3.7%,7.0%,3.1%,6.2%,6.1%,7.3%,4.7%
198,UAB,4.6%,4.6%,5.2%,6.9%,5.1%,4.9%,6.5%,5.4%,6.8%,6.2%,5.9%,3.7%,5.2%,5.7%,6.6%,4.7%,6.7%,9.0%,9.6%,8.3%,6.1%,4.2%,5.1%,7.5%,7.0%,6.9%
199,Notre Dame,4.6%,5.0%,4.9%,9.0%,7.6%,8.5%,7.4%,7.6%,5.5%,5.8%,5.9%,4.2%,5.2%,6.4%,6.0%,6.6%,5.4%,6.2%,6.6%,6.3%,5.9%,7.4%,5.9%,6.1%,3.1%,4.7%
200,E Carolina,4.5%,6.9%,5.9%,3.5%,7.3%,6.4%,8.0%,7.1%,3.0%,4.6%,6.8%,4.9%,5.6%,5.1%,7.3%,7.2%,4.9%,3.5%,3.3%,8.7%,5.1%,6.3%,5.3%,5.7%,5.3%,4.6%
201,Kent State,4.5%,5.4%,6.0%,5.8%,3.7%,3.5%,6.6%,3.3%,4.6%,6.5%,7.3%,5.0%,5.2%,7.0%,6.7%,4.7%,6.4%,6.9%,5.8%,6.0%,6.0%,6.3%,6.9%,5.2%,6.4%,7.4%
202,St Josephs,4.5%,6.8%,4.5%,6.1%,5.2%,10.1%,6.2%,9.4%,8.0%,7.3%,8.3%,6.4%,5.7%,9.7%,11.7%,9.7%,7.8%,7.9%,5.4%,5.9%,4.6%,5.6%,4.6%,2.8%,4.1%,5.6%
203,N Mex State,4.5%,4.8%,4.2%,6.9%,5.7%,7.2%,7.7%,4.8%,4.1%,4.8%,5.2%,6.3%,5.2%,6.4%,7.2%,10.0%,10.3%,6.9%,8.1%,6.0%,5.2%,4.6%,3.7%,4.4%,7.3%,4.0%
204,Toledo,4.5%,3.2%,3.8%,3.2%,4.3%,5.6%,4.4%,5.3%,5.4%,4.2%,6.7%,5.6%,3.5%,2.5%,3.8%,6.0%,5.1%,5.6%,3.4%,4.2%,6.2%,7.5%,5.3%,3.9%,4.4%,4.8%
205,Northeastrn,4.5%,6.7%,7.2%,6.0%,4.8%,5.4%,6.1%,10.5%,12.0%,7.3%,5.7%,5.5%,6.7%,4.4%,7.4%,4.6%,6.2%,6.6%,5.5%,6.3%,4.4%,3.8%,3.3%,4.0%,4.9%,7.0%
206,NC A&T,4.5%,5.4%,4.4%,4.9%,3.6%,2.4%,6.6%,6.2%,4.9%,2.8%,5.1%,7.9%,7.7%,6.5%,5.2%,8.2%,7.4%,7.1%,4.2%,3.5%,3.8%,5.6%,6.2%,4.0%,5.7%,4.9%
207,BYU,4.4%,5.1%,4.1%,6.5%,5.6%,5.0%,6.1%,6.2%,6.6%,6.1%,6.6%,6.4%,5.9%,6.9%,7.5%,4.2%,4.7%,4.9%,7.0%,7.2%,6.8%,5.6%,3.6%,4.6%,5.5%,7.0%
208,Ball State,4.4%,4.9%,7.2%,5.7%,6.9%,4.1%,3.7%,4.2%,7.5%,5.0%,3.3%,3.9%,5.6%,3.6%,5.0%,4.3%,4.0%,4.5%,6.4%,5.5%,5.5%,5.7%,5.9%,3.8%,4.0%,6.1%
209,Centenary,4.4%,4.9%,3.0%,3.1%,4.3%,6.3%,5.9%,3.2%,4.4%,3.8%,5.0%,5.1%,3.9%,4.2%,,,,,,,,,,,,
210,Saint Louis,4.4%,4.9%,7.0%,6.8%,5.1%,5.0%,2.9%,3.4%,7.1%,7.4%,5.1%,4.8%,8.8%,6.9%,5.9%,6.1%,7.4%,4.5%,3.7%,5.3%,8.3%,7.4%,7.7%,6.2%,5.2%,6.6%
211,Portland St,4.3%,2.9%,4.4%,5.6%,4.2%,5.3%,6.5%,7.1%,5.5%,8.4%,6.2%,5.2%,6.5%,3.7%,4.8%,4.3%,3.7%,6.9%,5.9%,4.3%,5.9%,7.3%,6.7%,5.5%,5.6%,5.9%
212,W Michigan,4.3%,4.4%,4.2%,3.1%,3.6%,5.2%,5.0%,2.9%,4.0%,2.8%,4.3%,5.9%,4.6%,6.1%,5.4%,5.9%,6.0%,4.0%,4.5%,5.0%,5.5%,4.0%,3.8%,3.2%,3.9%,3.7%
213,N Illinois,4.3%,3.9%,4.8%,6.1%,6.3%,6.8%,8.2%,7.9%,6.8%,5.8%,6.5%,5.8%,6.4%,4.3%,4.8%,3.6%,6.6%,4.8%,6.3%,4.3%,2.8%,4.0%,4.8%,5.9%,5.0%,3.9%
214,Canisius,4.3%,5.5%,5.2%,5.2%,5.5%,5.7%,4.8%,6.7%,4.9%,4.4%,7.4%,7.8%,6.0%,8.6%,4.3%,5.8%,6.5%,6.3%,4.7%,3.2%,5.2%,6.1%,4.5%,6.0%,4.5%,4.5%
215,Portland,4.3%,5.5%,6.8%,5.7%,3.5%,4.9%,5.7%,5.7%,3.7%,3.8%,4.1%,4.2%,3.0%,5.7%,5.1%,6.9%,7.4%,8.0%,6.6%,5.5%,6.6%,6.7%,6.0%,4.3%,4.2%,3.5%
216,GA Southern,4.3%,4.4%,4.2%,4.1%,5.8%,6.2%,7.5%,7.4%,6.7%,5.9%,7.2%,4.1%,5.9%,4.9%,4.3%,4.1%,3.0%,5.7%,4.1%,5.2%,6.1%,6.1%,6.0%,7.0%,5.4%,4.5%
217,Wright State,4.2%,7.2%,3.2%,6.1%,4.2%,4.7%,1.9%,3.2%,3.2%,2.9%,3.4%,4.8%,4.2%,2.3%,3.6%,4.0%,6.0%,4.9%,3.9%,4.1%,4.0%,3.7%,5.6%,5.7%,4.9%,4.6%
218,Cal St Nrdge,4.2%,4.6%,5.9%,3.3%,3.8%,3.9%,4.5%,4.9%,5.2%,4.6%,5.7%,4.7%,5.4%,6.4%,4.5%,4.8%,4.4%,6.3%,5.3%,4.6%,4.3%,7.2%,4.9%,3.4%,4.4%,5.8%
219,UCSB,4.2%,3.4%,4.4%,3.9%,5.3%,1.9%,3.9%,5.9%,5.9%,5.1%,4.5%,5.2%,5.8%,7.8%,8.8%,8.1%,8.8%,6.9%,5.2%,3.8%,6.2%,5.4%,4.6%,4.8%,4.7%,4.5%
220,Seton Hall,4.2%,7.3%,10.0%,11.1%,6.1%,6.1%,5.1%,6.6%,4.9%,5.2%,8.2%,5.7%,8.4%,6.4%,5.9%,4.8%,5.1%,7.3%,7.6%,4.4%,5.7%,6.7%,9.7%,7.5%,9.2%,7.5%
221,Idaho State,4.2%,3.9%,5.4%,5.3%,6.0%,6.2%,6.5%,6.2%,9.9%,5.1%,5.5%,7.0%,5.1%,6.0%,4.3%,6.3%,4.7%,4.8%,4.5%,3.9%,3.9%,4.8%,4.2%,5.9%,4.1%,4.8%
222,E Washingtn,4.2%,4.8%,5.0%,3.9%,4.9%,5.1%,2.9%,3.5%,7.4%,4.5%,3.3%,4.2%,4.1%,7.2%,6.8%,9.3%,7.1%,7.9%,6.4%,7.9%,5.2%,5.2%,5.7%,4.5%,4.6%,5.1%
223,Nevada,4.1%,5.6%,3.7%,2.9%,5.3%,6.6%,7.9%,8.7%,8.3%,7.1%,9.6%,8.4%,7.0%,6.3%,8.3%,5.9%,7.9%,7.6%,9.0%,7.1%,6.7%,6.7%,5.8%,5.1%,5.6%,5.4%
224,Prairie View,4.1%,5.7%,7.1%,4.9%,5.0%,2.5%,4.3%,3.8%,3.3%,3.6%,7.4%,4.3%,7.0%,6.4%,5.6%,5.5%,4.6%,6.0%,5.1%,6.8%,5.6%,2.9%,5.5%,8.1%,5.3%,6.5%
225,DePaul,4.1%,3.4%,6.7%,6.0%,4.0%,3.8%,4.1%,6.4%,6.9%,8.3%,4.8%,5.2%,5.8%,5.9%,7.0%,7.1%,7.9%,7.1%,5.6%,5.3%,5.3%,5.4%,8.6%,6.6%,8.1%,7.9%
226,Illinois St,4.1%,6.3%,5.2%,5.4%,4.0%,4.7%,5.4%,5.1%,8.7%,6.4%,6.4%,5.1%,6.5%,7.6%,6.0%,7.6%,8.7%,8.5%,6.5%,8.7%,6.8%,5.7%,4.4%,5.4%,7.6%,5.9%
227,LIU-Brooklyn,4.1%,5.7%,6.0%,6.9%,3.1%,3.5%,5.2%,3.8%,4.1%,3.1%,4.6%,3.5%,6.6%,5.1%,4.9%,5.7%,3.7%,4.3%,4.7%,5.8%,4.9%,7.8%,,,,
228,Rice,4.1%,4.7%,4.6%,5.0%,7.0%,5.7%,6.0%,6.7%,4.9%,5.2%,5.7%,3.9%,5.0%,4.8%,8.2%,2.0%,3.6%,4.2%,4.6%,6.0%,3.5%,5.3%,3.1%,3.6%,2.9%,3.9%
229,Colgate,4.1%,4.1%,5.4%,4.7%,3.7%,3.2%,2.8%,4.9%,5.4%,4.8%,6.6%,6.1%,3.7%,5.4%,3.9%,4.9%,4.1%,5.1%,4.2%,4.7%,5.9%,5.7%,4.8%,5.3%,5.9%,4.8%
230,SE Missouri,4.1%,7.2%,9.2%,5.8%,4.4%,3.6%,3.7%,7.3%,5.3%,7.2%,6.5%,5.1%,4.6%,6.3%,6.3%,7.9%,7.1%,8.1%,2.6%,3.4%,2.9%,4.1%,3.6%,4.3%,4.2%,5.4%
231,Holy Cross,4.1%,5.2%,7.0%,9.4%,6.3%,8.6%,9.6%,10.2%,6.8%,7.8%,8.1%,6.7%,4.9%,6.6%,7.9%,6.3%,7.4%,9.5%,4.6%,4.9%,6.4%,7.0%,4.7%,6.7%,6.6%,4.1%
232,Hartford,4.1%,3.5%,5.8%,4.2%,5.8%,4.5%,3.5%,3.8%,4.9%,2.5%,4.7%,3.2%,5.2%,5.0%,4.0%,4.1%,4.1%,3.1%,3.3%,6.0%,6.6%,3.7%,4.0%,3.9%,5.4%,6.6%
233,Morehead St,4.1%,4.2%,1.5%,2.6%,2.4%,3.9%,2.6%,3.0%,5.8%,3.7%,3.9%,7.0%,6.7%,6.4%,2.7%,5.2%,5.4%,6.5%,4.4%,5.4%,4.9%,6.9%,7.0%,8.4%,9.6%,6.1%
234,Columbia,4.1%,3.5%,5.6%,6.8%,8.8%,7.0%,2.5%,6.7%,3.6%,2.9%,3.0%,3.8%,3.8%,5.3%,4.4%,5.3%,5.1%,7.0%,6.0%,5.1%,5.7%,4.5%,4.8%,--,3.2%,3.0%
235,Vanderbilt,4.0%,3.6%,3.6%,4.6%,3.3%,6.8%,6.2%,5.7%,5.4%,4.6%,5.7%,7.7%,8.3%,7.9%,7.0%,7.0%,7.8%,9.4%,9.0%,6.6%,6.0%,6.7%,5.7%,4.6%,6.1%,7.6%
236,San Diego St,4.0%,3.4%,4.0%,5.4%,6.6%,5.2%,5.0%,4.8%,5.2%,6.8%,4.7%,5.0%,8.7%,8.5%,4.1%,7.7%,9.4%,9.3%,9.7%,8.7%,5.5%,5.9%,5.0%,5.3%,8.9%,7.0%
237,Ohio,4.0%,6.2%,5.6%,8.5%,6.9%,4.3%,3.9%,4.8%,4.3%,3.7%,3.9%,3.6%,4.4%,4.5%,5.2%,6.9%,7.6%,7.0%,6.1%,4.6%,5.3%,6.1%,4.0%,3.3%,4.6%,3.5%
238,Harvard,4.0%,5.3%,3.1%,4.7%,4.3%,4.2%,5.8%,6.2%,7.4%,4.9%,5.2%,6.4%,8.3%,7.8%,8.5%,7.5%,9.3%,8.7%,8.7%,8.4%,6.9%,6.8%,8.9%,--,4.0%,6.9%
239,WI-Milwkee,4.0%,2.3%,1.6%,5.5%,4.5%,6.6%,6.7%,6.5%,5.3%,3.9%,5.3%,5.1%,4.1%,3.9%,4.9%,5.8%,4.3%,5.0%,4.3%,2.8%,6.7%,5.1%,5.3%,3.6%,6.2%,8.3%
240,NC-Grnsboro,3.9%,6.1%,5.5%,6.7%,6.3%,6.0%,6.7%,9.0%,8.1%,7.6%,7.8%,6.1%,5.7%,4.2%,4.7%,2.8%,3.9%,6.5%,4.6%,6.7%,7.3%,6.8%,8.1%,7.0%,3.0%,4.4%
241,Wichita St,3.9%,4.7%,4.2%,4.9%,5.0%,3.5%,4.1%,4.4%,3.3%,5.3%,5.7%,6.6%,6.1%,7.4%,6.9%,8.7%,9.5%,7.7%,7.1%,7.1%,6.6%,6.5%,6.7%,6.0%,8.0%,6.7%
242,Davidson,3.9%,4.8%,3.9%,6.5%,6.0%,2.6%,2.0%,2.2%,2.8%,4.6%,5.7%,5.6%,6.1%,5.5%,6.4%,5.3%,3.1%,5.0%,5.0%,5.7%,3.6%,4.2%,4.8%,5.0%,4.7%,2.3%
243,Florida Intl,3.9%,3.9%,7.5%,1.8%,4.7%,4.2%,5.3%,5.7%,6.1%,4.6%,7.2%,5.1%,3.3%,6.3%,7.5%,5.0%,6.8%,8.0%,7.6%,4.0%,5.5%,7.0%,9.9%,6.7%,6.5%,6.7%
244,Liberty,3.8%,2.5%,4.0%,5.1%,5.0%,5.3%,5.8%,4.8%,5.2%,4.8%,2.6%,2.3%,4.7%,5.7%,3.9%,5.0%,5.8%,4.7%,2.5%,3.3%,4.5%,4.7%,5.1%,4.8%,3.4%,3.9%
245,San Jose St,3.8%,3.5%,5.3%,5.8%,4.2%,1.9%,3.3%,2.7%,5.3%,5.0%,4.7%,5.0%,4.1%,4.2%,2.1%,5.5%,4.9%,4.8%,6.7%,7.7%,3.8%,2.6%,5.4%,3.9%,5.5%,7.6%
246,Idaho,3.8%,3.7%,5.2%,4.3%,3.3%,5.5%,6.2%,4.9%,2.5%,5.2%,5.5%,6.4%,5.5%,5.2%,7.0%,5.0%,2.9%,3.2%,5.0%,4.5%,4.2%,2.7%,3.6%,3.5%,3.8%,3.2%
247,Lehigh,3.8%,3.2%,7.0%,6.9%,5.8%,5.7%,6.1%,4.2%,5.2%,5.3%,6.3%,4.3%,4.4%,6.6%,5.2%,5.5%,6.0%,5.4%,5.3%,5.3%,2.9%,3.6%,4.0%,3.6%,5.7%,3.6%
248,San Diego,3.8%,4.1%,3.9%,3.6%,2.4%,5.5%,2.4%,4.0%,6.4%,5.0%,5.9%,7.3%,5.6%,5.7%,5.8%,6.9%,7.3%,7.5%,7.3%,3.2%,7.2%,5.6%,5.6%,5.8%,6.1%,2.9%
249,Sam Hous St,3.8%,3.1%,4.1%,7.2%,7.1%,9.5%,6.3%,8.0%,5.9%,5.8%,5.6%,3.9%,3.9%,4.5%,4.1%,4.4%,6.3%,8.0%,3.0%,5.1%,3.3%,5.0%,4.9%,5.3%,4.6%,4.0%
250,Coppin State,3.7%,4.8%,6.9%,5.4%,5.6%,4.2%,6.5%,6.3%,3.3%,3.9%,4.2%,2.6%,4.1%,3.7%,3.0%,3.1%,3.7%,5.5%,4.9%,4.0%,4.3%,5.7%,4.6%,4.7%,4.8%,4.0%
251,Towson,3.7%,4.2%,5.2%,4.0%,5.6%,8.4%,7.3%,5.6%,4.1%,7.4%,6.8%,8.0%,7.9%,5.1%,7.7%,9.2%,8.2%,7.5%,8.5%,6.6%,7.6%,5.2%,5.2%,4.7%,5.0%,6.1%
252,Alabama St,3.7%,3.6%,5.1%,4.7%,4.2%,5.8%,5.8%,4.2%,5.2%,5.1%,6.0%,6.0%,8.2%,9.1%,5.9%,5.7%,6.3%,7.2%,6.4%,5.2%,7.2%,5.4%,3.9%,4.1%,5.9%,6.0%
253,Charlotte,3.7%,5.1%,4.4%,4.7%,4.1%,3.6%,4.8%,5.2%,5.1%,4.0%,6.5%,6.1%,6.7%,5.4%,5.0%,5.6%,4.3%,4.4%,3.7%,4.8%,3.4%,6.4%,6.3%,5.0%,5.1%,4.7%
254,Furman,3.7%,3.9%,3.3%,5.2%,3.6%,5.2%,5.4%,3.8%,4.7%,4.0%,3.7%,5.7%,9.0%,6.0%,6.2%,6.5%,5.1%,5.3%,6.2%,4.3%,3.8%,7.2%,4.6%,5.8%,6.3%,5.4%
255,Texas State,3.6%,4.7%,1.6%,4.6%,4.4%,6.4%,3.4%,3.3%,6.8%,4.3%,2.6%,4.8%,5.1%,5.3%,5.0%,5.3%,5.6%,4.3%,5.6%,8.5%,4.9%,4.7%,5.7%,5.9%,5.9%,6.9%
256,Montana,3.6%,3.4%,4.1%,6.0%,6.5%,7.5%,6.0%,5.1%,5.1%,6.0%,6.2%,7.2%,6.2%,8.5%,7.0%,5.7%,5.1%,4.6%,4.6%,5.2%,6.1%,5.1%,6.2%,4.7%,5.0%,4.7%
