,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
75,Creighton,1.9,4.2,2.4,5.9,2.4,7.8,2.5,3.9,3.0,3.7,1.3,3.8,0.0,-0.8,4.1,5.5,4.2,-0.2,3.3,3.1,2.0,1.3,0.9,+3.5,0.7,2.5
76,Utah State,1.8,2.0,2.4,5.9,3.1,2.5,4.7,6.5,-0.2,3.0,0.4,6.1,4.7,5.5,2.2,2.5,-0.1,2.0,-1.2,1.3,1.7,3.1,3.5,+4.3,2.0,3.4
77,Indiana,1.8,3.3,2.5,1.9,2.3,0.5,-3.5,-1.0,3.5,3.9,5.8,-5.9,-3.6,1.8,5.2,5.7,-0.1,1.0,5.4,1.9,0.6,3.5,1.7,+0.7,-0.3,4.1
78,Rider,1.8,-1.4,-0.1,-0.1,0.1,0.6,0.8,1.9,-2.1,-0.3,1.2,0.0,1.8,1.6,-1.7,0.8,-1.9,0.9,-0.4,0.1,2.3,2.4,3.4,-3.3,-0.8,0.6
79,Harvard,1.7,2.1,-0.8,1.6,-1.5,-3.2,-5.0,1.0,0.9,-0.6,-3.1,-0.5,2.2,4.1,2.4,1.7,3.3,2.6,-0.8,2.9,0.3,-0.7,2.8,--,-1.1,1.9
80,Delaware,1.7,4.5,0.8,3.7,0.1,0.9,0.6,0.7,-3.1,-3.6,-0.1,-1.5,-3.2,-1.0,-1.1,1.2,3.0,-0.8,-4.6,-4.8,-4.8,-1.9,0.3,-1.2,-0.8,-1.4
81,Austin Peay,1.7,-3.0,3.2,0.6,-1.6,0.8,1.8,-0.7,-1.1,2.2,0.0,-2.8,0.2,1.4,-0.1,-3.6,-3.3,-2.8,-0.4,-2.6,-2.4,0.6,0.9,-0.3,-3.8,-4.0
82,NC-Asheville,1.6,-1.9,-1.2,-2.6,-3.0,-4.1,-2.2,-1.3,-6.2,-1.7,1.7,-2.1,-3.6,2.0,4.7,0.2,-3.1,-0.3,3.8,3.2,-0.8,-7.3,-0.7,+1.1,0.7,1.9
83,Evansville,1.6,-2.3,-0.7,-1.1,-4.9,-1.2,-3.2,-0.3,-3.0,1.1,-2.5,1.7,-2.8,-0.5,1.5,-0.1,-4.0,1.2,5.1,-3.3,-1.0,0.8,-3.3,-0.8,-4.9,-6.0
84,Oral Roberts,1.6,-1.5,-0.3,-2.7,-0.4,2.3,1.5,4.0,1.5,2.1,3.1,1.4,1.6,0.4,1.9,-1.8,-0.7,-1.8,-1.8,-2.7,-2.3,-5.7,2.8,-1.4,2.5,5.7
