,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
82,Arkansas St,3.7,3.4,2.4,4.1,5.4,1.7,2.9,2.8,2.5,3.5,2.1,3.7,4.0,3.1,2.3,3.0,2.8,3.0,4.4,2.6,2.7,4.1,2.6,2.8,3.0,3.1
83,S Carolina,3.6,3.1,3.4,3.1,2.8,3.3,5.2,4.3,4.7,4.6,3.6,5.0,6.1,6.2,4.9,3.5,3.8,3.9,4.3,3.7,3.2,4.2,4.3,3.7,4.9,2.6
84,App State,3.6,3.6,3.8,2.4,2.3,4.6,4.4,4.6,3.4,3.7,4.7,3.3,2.8,2.7,3.7,3.6,2.5,2.1,3.3,2.8,3.3,2.8,2.3,3.4,2.2,4.4
85,Norfolk St,3.6,3.3,3.3,2.9,3.8,4.1,2.4,4.0,2.8,3.5,3.2,3.3,3.2,5.7,4.6,4.6,3.7,5.0,5.0,5.1,3.2,3.8,2.3,3.1,3.2,3.6
86,Louisville,3.6,4.8,4.4,4.1,3.9,4.6,5.0,4.0,3.2,4.2,4.9,6.1,4.1,5.0,4.8,4.3,4.7,5.3,4.8,5.5,5.9,2.9,2.7,1.9,2.4,2.8
87,California,3.6,3.7,2.7,2.2,4.1,2.8,3.0,3.4,2.7,1.9,2.5,2.0,2.5,2.5,3.1,4.7,4.5,3.8,4.7,4.6,4.8,3.2,2.5,2.2,2.6,3.1
88,Boston Col,3.6,2.7,3.4,3.0,3.3,2.8,3.0,4.2,4.4,5.7,5.8,4.3,3.5,2.5,2.9,2.6,2.7,2.7,2.9,2.7,3.1,3.3,2.6,3.9,2.9,3.5
89,Hampton,3.5,5.3,5.0,5.8,3.4,3.7,3.0,2.7,3.1,3.3,4.0,3.8,4.0,5.6,4.8,4.7,5.9,4.0,3.5,3.7,3.3,3.1,3.3,6.0,3.7,3.3
90,Georgia St,3.5,3.9,4.0,3.6,4.0,4.9,3.7,4.5,3.4,3.2,2.3,2.5,3.2,4.8,5.4,4.3,4.7,4.1,3.0,4.0,4.5,4.6,4.1,4.4,4.3,3.4
91,E Michigan,3.5,3.9,4.4,2.9,3.0,3.4,2.7,2.5,1.9,1.8,2.3,3.4,2.7,3.7,3.1,4.7,5.9,4.1,3.5,4.1,6.2,4.3,3.2,2.0,3.1,2.2
92,W Virginia,3.5,4.0,4.4,3.4,3.6,3.6,5.9,3.7,2.6,3.5,5.0,4.5,4.1,4.1,2.6,3.7,3.0,2.7,2.7,4.8,5.2,3.5,3.6,2.8,4.5,3.1
93,Rutgers,3.5,2.7,3.3,3.6,6.9,5.2,5.9,2.9,4.3,4.1,5.0,5.8,7.1,4.5,3.8,3.6,4.1,3.7,3.4,4.7,4.1,4.0,4.6,5.1,4.0,3.9
94,Texas A&M,3.5,2.7,2.0,2.3,3.6,2.1,1.3,3.3,3.0,3.3,4.1,3.9,3.3,1.6,2.3,3.0,3.8,2.9,3.6,5.6,5.9,4.4,2.9,1.9,3.3,2.3
95,Indiana,3.5,3.4,4.9,5.0,4.9,5.1,3.3,4.5,2.3,4.3,3.8,2.1,3.5,2.6,3.2,3.6,4.3,3.2,3.9,4.6,4.3,4.4,4.4,3.7,4.8,5.1
96,Arizona St,3.4,3.2,2.7,4.0,2.6,4.3,3.2,3.6,3.2,2.0,3.2,2.1,2.4,3.7,4.0,6.0,5.5,2.3,2.7,3.2,3.6,3.2,3.4,3.3,4.2,4.7
97,Hawaii,3.4,4.3,3.2,2.2,3.6,3.1,3.3,4.1,5.9,5.0,3.1,3.8,2.0,4.3,3.2,3.5,3.2,3.9,3.8,1.9,2.0,2.2,2.0,1.5,2.0,3.8
98,Marist,3.4,4.6,4.7,3.4,4.0,3.6,2.9,2.3,2.7,2.2,2.8,2.7,1.3,2.6,4.4,4.1,3.9,2.8,2.7,2.6,2.5,1.7,2.9,4.0,3.4,3.8
99,St Fran (PA),3.4,2.7,2.2,3.6,1.5,2.3,2.0,2.3,2.9,2.9,2.4,1.9,2.5,3.1,2.8,2.1,2.7,2.5,3.0,3.9,2.3,2.9,2.7,2.1,2.6,2.1
100,Indiana St,3.4,3.3,3.3,3.1,3.1,2.8,2.3,1.7,2.6,1.4,3.3,2.6,3.8,4.2,3.2,3.2,3.5,3.2,2.6,4.1,3.3,2.2,3.4,2.7,1.8,1.9
101,WI-Grn Bay,3.4,2.2,1.9,2.4,2.0,2.5,2.5,2.0,2.1,2.6,3.2,2.5,2.5,3.5,4.7,4.7,6.8,4.6,4.6,4.1,2.9,4.1,3.0,3.6,2.8,2.4
102,UCLA,3.4,3.6,4.4,4.2,2.8,3.2,2.6,2.6,2.8,3.1,4.3,3.1,4.2,5.8,4.3,3.6,3.0,3.9,3.4,5.3,4.0,4.1,3.3,2.8,3.3,3.8
103,Oregon,3.4,3.4,2.9,3.5,3.3,2.8,1.9,2.9,2.9,2.0,2.5,3.1,2.9,2.7,3.6,3.9,3.3,4.3,5.7,6.3,4.2,4.3,3.3,3.7,3.4,4.9
104,James Mad,3.4,3.3,3.9,2.9,3.6,5.1,2.5,3.6,2.1,2.1,2.2,2.2,4.2,3.7,2.6,4.6,3.1,2.4,2.9,2.7,3.3,2.8,2.6,1.9,2.0,2.5
105,Wake Forest,3.4,2.0,3.9,4.4,4.1,4.6,3.0,3.6,4.4,3.1,5.2,5.7,5.3,5.4,4.6,4.2,4.0,3.8,4.5,3.7,3.5,2.5,2.8,2.2,3.9,2.7
106,Alcorn State,3.3,3.9,2.2,3.2,4.1,3.5,2.1,3.5,3.5,2.6,1.6,1.7,3.2,3.7,3.3,3.8,3.7,2.7,3.9,3.3,2.7,3.5,3.2,1.6,2.7,2.5
