,Team,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
110,St Bonavent,5.1%,5.1%,4.5%,5.5%,4.5%,6.3%,4.3%,7.8%,6.0%,5.2%,5.0%,6.5%,6.3%,5.6%,5.2%,6.2%,6.2%,6.5%,5.1%,6.5%,6.8%,5.1%,5.3%,5.5%,4.7%,4.9%
111,Wright State,5.2%,5.0%,6.1%,4.7%,5.0%,5.4%,5.7%,4.4%,5.8%,5.1%,5.3%,4.4%,4.7%,6.2%,7.7%,7.0%,6.7%,6.8%,6.3%,5.4%,5.2%,6.2%,4.9%,3.5%,5.0%,4.6%
112,Auburn,5.2%,4.4%,5.6%,5.2%,4.7%,5.4%,4.9%,6.5%,7.2%,5.9%,6.4%,4.8%,6.3%,8.7%,7.2%,6.6%,6.5%,8.3%,6.7%,4.7%,5.3%,5.9%,5.2%,6.2%,6.0%,5.9%
113,Florida,5.2%,6.0%,5.7%,5.0%,4.7%,5.8%,5.7%,4.7%,5.0%,4.6%,5.3%,5.5%,6.7%,5.6%,5.2%,4.8%,5.8%,7.4%,5.7%,4.8%,5.1%,5.2%,4.4%,5.9%,4.6%,5.4%
114,Wichita St,5.2%,4.3%,5.1%,6.6%,5.5%,6.8%,4.8%,5.3%,6.5%,6.7%,6.0%,4.7%,5.0%,5.1%,5.2%,5.4%,4.8%,6.2%,5.3%,5.7%,5.5%,6.5%,6.6%,5.0%,6.5%,5.8%
115,Wash State,5.2%,5.7%,7.8%,7.2%,5.5%,5.5%,5.1%,5.1%,5.0%,4.7%,5.3%,4.3%,4.9%,5.1%,5.7%,8.7%,5.2%,5.4%,5.4%,5.3%,5.1%,4.4%,6.1%,6.2%,5.0%,4.8%
116,F Dickinson,5.2%,5.6%,7.0%,6.7%,5.9%,6.2%,4.0%,4.2%,4.8%,5.3%,6.2%,6.9%,5.8%,8.2%,4.4%,5.6%,7.4%,7.2%,6.1%,4.6%,5.0%,6.0%,5.6%,5.6%,6.8%,6.3%
117,Akron,5.2%,6.2%,5.2%,8.7%,7.4%,5.1%,5.4%,4.9%,3.9%,5.0%,5.5%,4.5%,4.4%,4.2%,6.4%,5.3%,5.7%,5.0%,3.9%,3.6%,6.4%,4.5%,4.8%,4.0%,4.4%,5.3%
118,Towson,5.2%,6.1%,6.4%,5.8%,7.0%,9.3%,7.7%,7.9%,7.0%,5.7%,5.2%,4.8%,6.2%,5.8%,7.5%,7.3%,7.0%,8.8%,6.1%,7.2%,5.0%,4.1%,4.7%,5.6%,5.4%,4.8%
119,S Utah,5.2%,4.1%,3.8%,5.0%,5.8%,5.3%,5.2%,5.3%,4.3%,4.6%,7.7%,7.9%,7.4%,5.6%,4.8%,6.6%,6.0%,5.5%,7.2%,7.4%,5.5%,6.6%,7.4%,5.3%,5.9%,6.0%
120,Hofstra,5.2%,5.5%,4.4%,4.5%,6.5%,6.2%,6.3%,5.8%,5.7%,5.6%,6.7%,6.6%,8.7%,4.5%,8.1%,9.2%,6.4%,5.3%,5.8%,4.9%,4.9%,4.5%,4.4%,5.4%,4.8%,5.2%
121,GA Southern,5.3%,6.7%,4.8%,4.9%,5.0%,5.3%,4.8%,5.9%,5.3%,5.8%,5.4%,3.6%,5.8%,6.0%,3.9%,5.8%,5.6%,5.2%,6.9%,5.8%,6.4%,5.4%,3.9%,5.3%,5.4%,5.0%
122,Maryland BC,5.3%,7.3%,6.7%,6.3%,5.1%,6.8%,7.4%,6.9%,6.4%,8.4%,5.8%,6.0%,8.6%,6.8%,7.1%,5.3%,6.2%,6.4%,5.5%,4.3%,4.7%,5.0%,5.5%,5.1%,4.3%,4.7%
123,Davidson,5.3%,5.1%,6.3%,4.9%,4.8%,5.6%,7.6%,5.7%,5.1%,4.1%,4.2%,4.3%,5.2%,6.6%,6.1%,5.4%,6.0%,6.7%,5.3%,5.9%,4.4%,4.1%,5.1%,4.2%,4.2%,7.0%
124,Marquette,5.3%,7.6%,6.9%,7.2%,5.6%,4.3%,5.6%,4.1%,6.7%,7.3%,6.0%,5.7%,6.7%,6.2%,7.4%,7.1%,6.9%,7.3%,5.7%,6.0%,4.5%,5.2%,5.2%,5.8%,5.3%,5.5%
125,Richmond,5.3%,6.3%,4.2%,4.1%,4.5%,4.1%,5.4%,6.3%,5.4%,5.5%,5.9%,5.6%,6.0%,4.8%,6.0%,5.5%,6.5%,5.7%,4.7%,5.3%,5.6%,5.7%,5.2%,4.8%,5.4%,5.2%
126,Jacksonville,5.3%,4.0%,5.3%,5.2%,4.9%,4.6%,6.1%,5.9%,5.5%,8.9%,6.5%,6.0%,5.7%,6.4%,6.6%,7.7%,5.4%,7.7%,5.5%,5.5%,6.4%,6.0%,5.6%,4.8%,6.8%,5.7%
127,Clemson,5.3%,5.0%,7.5%,6.1%,5.0%,5.7%,5.7%,5.1%,5.5%,4.7%,5.6%,5.4%,5.3%,5.7%,4.9%,5.3%,5.5%,5.3%,5.1%,5.8%,6.4%,5.3%,4.4%,5.6%,6.6%,4.5%
128,Arkansas,5.3%,4.6%,4.5%,5.3%,5.0%,7.0%,5.7%,4.7%,6.5%,6.1%,6.9%,8.2%,8.0%,8.4%,8.2%,6.4%,5.0%,4.7%,7.0%,5.5%,5.9%,5.6%,5.2%,5.6%,5.7%,5.0%
129,Michigan St,5.3%,4.9%,4.7%,4.7%,6.5%,6.6%,5.4%,4.2%,5.3%,7.0%,7.4%,6.3%,4.5%,5.8%,5.4%,6.5%,5.1%,5.0%,5.5%,5.4%,4.4%,5.2%,5.7%,5.3%,5.9%,6.0%
130,Jackson St,5.3%,4.7%,6.7%,7.3%,6.2%,5.8%,5.6%,6.6%,5.9%,6.8%,6.9%,5.2%,7.3%,6.3%,7.9%,6.6%,6.5%,7.6%,6.1%,5.2%,5.7%,6.8%,5.6%,5.8%,6.1%,7.3%
131,Drake,5.3%,4.4%,4.5%,5.0%,5.6%,6.1%,6.5%,9.5%,7.2%,6.3%,5.7%,5.4%,5.1%,4.6%,5.9%,6.0%,7.7%,6.7%,8.1%,6.9%,6.4%,5.7%,5.1%,5.3%,5.1%,4.0%
132,LA Lafayette,5.3%,5.1%,4.5%,4.6%,5.5%,4.1%,4.6%,4.3%,4.9%,5.8%,4.4%,3.2%,3.7%,7.0%,6.8%,6.7%,9.1%,6.5%,6.3%,5.6%,5.0%,4.7%,5.0%,5.2%,5.5%,5.7%
133,Ohio,5.3%,4.5%,4.5%,3.5%,5.2%,5.2%,6.9%,6.6%,6.0%,6.0%,5.0%,6.2%,5.9%,6.3%,6.2%,4.7%,4.7%,4.9%,4.6%,4.8%,6.0%,4.2%,4.4%,4.3%,5.6%,5.3%
134,Citadel,5.3%,8.2%,7.1%,6.5%,7.0%,8.6%,8.9%,6.3%,6.6%,6.8%,7.2%,6.2%,6.6%,6.3%,7.6%,5.4%,7.2%,7.3%,5.9%,6.2%,6.4%,5.5%,4.7%,5.1%,4.7%,6.3%
135,Rob Morris,5.3%,8.5%,6.6%,7.6%,4.8%,5.2%,4.4%,3.9%,6.4%,3.8%,5.3%,5.6%,6.4%,5.1%,6.3%,4.6%,7.2%,6.3%,6.6%,7.1%,6.4%,5.5%,5.8%,4.5%,6.3%,5.0%
136,Tulsa,5.3%,4.9%,4.5%,6.7%,6.2%,4.9%,5.0%,5.8%,6.8%,7.2%,6.8%,5.4%,5.6%,6.0%,7.0%,6.6%,5.7%,6.6%,5.8%,8.0%,6.8%,5.8%,6.5%,5.0%,7.0%,6.4%
137,Stanford,5.3%,5.3%,6.1%,5.1%,4.4%,4.0%,4.1%,6.6%,7.4%,4.5%,4.5%,5.2%,6.2%,4.9%,6.7%,5.5%,4.6%,5.8%,5.8%,6.5%,7.7%,5.4%,7.3%,6.6%,6.6%,4.9%
138,UNLV,5.3%,5.9%,5.0%,4.7%,4.6%,4.4%,5.2%,4.6%,5.5%,4.4%,5.0%,5.0%,4.7%,4.6%,4.2%,4.3%,6.3%,5.8%,5.8%,7.7%,5.2%,4.1%,5.8%,5.5%,5.0%,5.2%
139,Idaho State,5.3%,6.5%,5.0%,4.5%,4.2%,4.9%,6.4%,6.2%,5.8%,5.4%,6.7%,4.8%,7.0%,6.3%,6.0%,6.4%,7.8%,7.4%,6.6%,5.9%,5.4%,4.7%,6.0%,4.1%,5.0%,4.2%
140,Chattanooga,5.4%,5.1%,3.9%,4.6%,6.3%,5.4%,5.8%,7.0%,5.5%,6.2%,5.7%,6.2%,6.2%,4.6%,6.4%,6.6%,7.2%,7.9%,6.9%,6.4%,6.5%,5.0%,5.6%,6.3%,6.0%,4.4%
141,Cal Poly,5.4%,5.3%,4.5%,4.7%,5.3%,4.2%,4.8%,5.5%,6.7%,3.8%,4.1%,4.9%,5.9%,8.1%,7.3%,6.7%,6.7%,6.5%,5.7%,5.4%,6.0%,6.1%,5.7%,6.1%,5.0%,5.8%
142,Manhattan,5.4%,8.5%,5.5%,7.9%,8.7%,7.8%,7.5%,7.4%,6.4%,4.9%,5.8%,8.2%,6.6%,6.8%,7.2%,8.2%,8.6%,7.3%,6.3%,6.9%,4.2%,7.1%,5.5%,7.0%,4.7%,5.7%
143,Harvard,5.4%,6.4%,6.1%,6.1%,5.3%,5.5%,7.5%,7.1%,7.5%,8.0%,7.6%,6.4%,7.2%,5.8%,6.6%,6.6%,7.0%,5.9%,4.6%,4.6%,4.5%,4.9%,4.1%,--,5.4%,5.6%
144,Miami (OH),5.4%,5.6%,6.6%,5.4%,5.9%,4.4%,5.8%,5.6%,5.5%,5.8%,5.6%,5.4%,7.0%,5.4%,6.3%,7.4%,7.5%,5.7%,5.9%,6.6%,6.3%,5.8%,5.5%,6.3%,5.1%,4.9%
145,James Mad,5.4%,5.6%,6.6%,7.5%,4.4%,5.7%,6.4%,7.6%,6.7%,4.9%,5.6%,4.9%,4.6%,6.4%,6.6%,5.7%,4.9%,6.8%,4.1%,5.1%,5.6%,5.9%,5.9%,5.6%,4.9%,5.5%
146,App State,5.4%,5.5%,5.7%,7.6%,7.4%,6.0%,6.0%,4.6%,6.4%,5.5%,4.3%,7.2%,4.9%,4.6%,4.8%,6.0%,7.7%,5.8%,6.5%,6.2%,5.4%,5.5%,5.0%,7.9%,5.6%,4.5%
147,Monmouth,5.4%,6.5%,4.7%,6.1%,4.4%,5.3%,5.9%,4.6%,5.4%,6.1%,6.0%,6.2%,7.3%,8.3%,8.6%,9.6%,9.8%,7.5%,6.6%,7.1%,7.0%,6.8%,5.6%,6.9%,5.6%,7.0%
148,Chicago St,5.4%,6.1%,5.0%,4.2%,5.9%,6.6%,7.1%,7.2%,6.5%,6.6%,6.4%,5.4%,6.6%,6.6%,5.6%,5.9%,7.2%,6.6%,7.2%,6.8%,7.7%,5.9%,4.1%,5.2%,6.1%,6.8%
149,St Johns,5.4%,6.3%,6.9%,7.3%,6.9%,7.7%,7.0%,8.1%,6.9%,7.5%,6.7%,7.6%,7.9%,7.3%,7.9%,5.9%,5.2%,5.9%,6.0%,5.4%,3.9%,3.9%,6.6%,6.3%,6.1%,5.0%
150,Alabama,5.5%,6.6%,6.1%,5.0%,4.7%,5.5%,6.2%,3.9%,7.9%,7.3%,5.4%,7.5%,7.3%,6.9%,6.9%,7.1%,7.8%,4.7%,5.5%,5.2%,6.8%,7.4%,6.3%,7.6%,5.9%,6.1%
151,McNeese St,5.5%,5.4%,5.6%,4.1%,5.0%,5.1%,6.0%,4.2%,7.8%,6.6%,6.3%,3.9%,6.2%,5.0%,5.9%,6.0%,5.8%,6.4%,5.2%,5.4%,5.3%,5.6%,5.4%,6.8%,5.3%,4.3%
152,St Josephs,5.5%,7.8%,5.7%,5.6%,5.5%,4.9%,4.2%,6.1%,7.1%,6.1%,6.4%,4.2%,7.0%,6.2%,5.3%,5.1%,4.5%,6.2%,4.8%,5.1%,5.9%,4.1%,6.6%,5.6%,6.1%,6.3%
153,Cleveland St,5.5%,5.0%,5.4%,4.2%,4.2%,5.5%,5.6%,6.1%,6.3%,6.9%,6.5%,7.4%,5.7%,7.7%,7.3%,7.0%,7.0%,5.3%,6.1%,5.7%,6.1%,5.7%,8.7%,5.0%,6.6%,6.7%
154,Rider,5.5%,6.4%,6.4%,5.1%,4.8%,4.4%,6.3%,6.6%,5.4%,5.1%,5.4%,4.7%,6.0%,5.0%,4.8%,5.5%,6.7%,5.3%,5.0%,5.8%,7.3%,5.9%,6.3%,5.5%,6.5%,5.7%
155,Cal St Nrdge,5.5%,3.9%,4.2%,4.3%,5.3%,4.9%,5.9%,6.3%,4.6%,5.4%,4.1%,4.5%,6.1%,5.4%,6.9%,6.7%,6.4%,5.5%,6.8%,6.4%,6.9%,4.8%,5.4%,4.2%,4.8%,5.3%
156,W Carolina,5.5%,7.1%,3.0%,5.8%,6.0%,6.9%,5.3%,5.5%,5.4%,6.0%,6.0%,6.0%,4.8%,5.1%,6.2%,6.0%,4.6%,6.6%,6.8%,7.1%,6.8%,7.8%,6.4%,4.7%,5.6%,6.1%
157,Penn State,5.5%,6.5%,6.9%,6.7%,6.8%,5.6%,7.9%,7.2%,7.0%,6.2%,6.8%,6.0%,6.4%,7.3%,8.2%,7.1%,7.9%,6.4%,5.8%,6.7%,6.3%,5.8%,5.2%,6.8%,5.7%,5.0%
158,Central Conn,5.5%,5.1%,4.8%,6.3%,5.7%,4.5%,5.4%,5.7%,6.2%,5.9%,6.8%,5.8%,7.1%,5.5%,6.3%,5.0%,7.8%,6.8%,6.7%,7.1%,4.5%,6.9%,7.5%,5.0%,6.8%,5.8%
159,NC-Wilmgton,5.5%,5.7%,6.3%,5.5%,5.8%,4.8%,6.1%,4.5%,4.8%,5.5%,4.3%,6.5%,7.6%,6.9%,5.8%,7.0%,7.0%,6.2%,5.5%,4.6%,4.4%,3.9%,4.9%,5.5%,4.9%,5.5%
160,Belmont,5.6%,5.2%,6.5%,5.6%,4.5%,7.3%,5.8%,6.4%,5.2%,5.6%,5.3%,5.3%,8.1%,7.5%,7.5%,7.1%,5.8%,6.4%,5.5%,5.2%,4.9%,5.7%,4.5%,6.1%,5.9%,6.0%
161,Syracuse,5.6%,4.4%,5.1%,5.2%,4.2%,5.2%,5.1%,5.6%,5.1%,6.5%,5.9%,6.5%,4.0%,5.0%,4.6%,5.5%,5.6%,5.7%,5.3%,4.6%,5.8%,5.7%,4.8%,5.3%,5.5%,4.6%
162,Oklahoma St,5.6%,4.7%,5.1%,5.7%,6.4%,6.6%,5.5%,4.4%,5.8%,6.2%,6.1%,5.0%,5.2%,6.5%,6.0%,5.0%,6.3%,7.0%,5.5%,7.0%,4.7%,6.0%,5.9%,7.6%,5.9%,4.6%
163,WI-Grn Bay,5.6%,4.9%,5.7%,9.3%,6.6%,7.6%,7.0%,5.9%,6.4%,6.1%,7.6%,5.7%,6.4%,6.4%,6.7%,6.1%,5.9%,6.1%,7.1%,5.0%,7.5%,4.9%,4.2%,4.4%,5.7%,6.3%
164,California,5.6%,4.3%,5.6%,6.1%,4.8%,4.6%,5.8%,5.5%,5.3%,6.0%,5.4%,5.8%,6.6%,5.3%,4.5%,5.5%,5.7%,6.5%,5.2%,6.4%,7.0%,5.7%,6.8%,5.5%,6.0%,7.7%
165,Florida A&M,5.6%,6.9%,7.0%,6.6%,7.1%,5.1%,5.6%,6.6%,6.8%,6.4%,6.7%,5.9%,5.0%,5.5%,7.9%,7.4%,7.6%,7.1%,5.6%,4.9%,5.7%,5.8%,6.3%,4.7%,4.1%,6.8%
166,Missouri St,5.6%,3.9%,4.9%,7.0%,5.5%,6.4%,5.1%,6.7%,8.5%,7.6%,5.7%,6.4%,6.3%,6.5%,3.8%,6.5%,6.5%,5.7%,4.7%,4.6%,5.4%,5.8%,5.1%,4.7%,5.0%,5.6%
167,Bradley,5.6%,5.5%,5.3%,5.2%,6.6%,6.2%,6.5%,4.8%,5.2%,4.4%,5.6%,4.8%,3.8%,5.5%,5.1%,5.8%,6.2%,6.9%,6.3%,6.0%,4.9%,4.8%,4.9%,3.9%,3.9%,4.3%
168,Fresno St,5.6%,4.5%,3.0%,3.4%,4.5%,3.4%,4.3%,5.4%,4.8%,5.0%,5.1%,5.6%,6.2%,5.4%,5.6%,7.5%,5.8%,6.1%,5.3%,5.6%,5.5%,5.7%,4.2%,6.2%,4.0%,5.8%
169,Buffalo,5.6%,5.2%,5.8%,5.7%,5.9%,5.9%,5.6%,6.4%,5.8%,7.0%,7.7%,5.7%,5.4%,4.4%,4.5%,6.4%,5.0%,5.7%,5.6%,5.7%,5.9%,4.8%,5.8%,4.7%,5.3%,5.6%
170,Tulane,5.6%,5.0%,5.9%,5.6%,6.8%,6.3%,6.7%,4.9%,6.8%,8.2%,6.1%,7.2%,8.0%,7.1%,8.9%,7.2%,7.1%,8.0%,5.9%,6.2%,5.1%,6.1%,5.6%,6.1%,7.6%,7.7%
171,Sac State,5.6%,4.6%,6.4%,6.1%,5.2%,5.3%,5.9%,6.0%,6.1%,7.2%,8.6%,9.7%,6.3%,8.3%,6.2%,7.2%,5.3%,7.0%,5.6%,5.2%,5.5%,6.4%,5.4%,3.8%,5.3%,4.9%
172,Fairfield,5.6%,7.2%,8.6%,6.9%,6.5%,7.1%,7.6%,6.0%,7.1%,9.0%,6.0%,6.4%,6.3%,8.5%,6.0%,6.9%,6.8%,4.8%,4.4%,4.1%,4.5%,6.2%,5.9%,6.5%,6.3%,6.1%
173,Campbell,5.6%,5.8%,4.3%,5.7%,5.1%,5.8%,8.2%,9.6%,5.9%,8.1%,9.5%,7.7%,10.0%,8.6%,5.5%,5.9%,5.1%,5.2%,5.2%,4.8%,5.2%,3.6%,3.9%,4.6%,5.8%,6.6%
174,Memphis,5.6%,6.6%,5.8%,6.3%,6.0%,5.3%,4.8%,6.0%,4.7%,6.2%,5.4%,4.7%,6.3%,7.2%,6.4%,5.7%,6.8%,6.2%,7.7%,6.9%,6.2%,7.3%,5.3%,5.2%,6.2%,6.7%
175,Texas State,5.6%,5.8%,6.3%,8.3%,5.6%,5.4%,4.7%,8.1%,6.9%,7.5%,8.1%,5.6%,6.2%,4.2%,5.8%,6.7%,6.4%,6.5%,5.7%,6.9%,7.7%,6.9%,5.9%,5.6%,5.1%,6.0%
176,Dartmouth,5.7%,6.0%,6.5%,4.8%,4.6%,4.8%,4.2%,6.0%,3.8%,5.1%,5.8%,5.7%,6.9%,7.5%,7.1%,7.7%,7.3%,5.6%,8.6%,8.7%,5.4%,5.6%,4.7%,--,3.9%,5.5%
177,Delaware,5.7%,5.0%,4.4%,4.7%,6.3%,7.3%,5.8%,5.8%,5.3%,5.6%,6.1%,3.8%,5.9%,5.6%,6.3%,5.6%,6.3%,6.8%,7.2%,6.7%,5.6%,5.5%,4.6%,5.2%,4.9%,5.8%
178,SE Missouri,5.7%,5.7%,4.1%,4.4%,4.3%,5.9%,4.8%,6.2%,5.4%,4.7%,5.2%,4.9%,7.5%,6.6%,5.8%,6.2%,3.9%,4.7%,6.9%,5.5%,6.9%,6.6%,6.1%,6.1%,5.0%,4.6%
179,San Diego St,5.7%,7.4%,7.6%,6.4%,6.3%,6.1%,6.2%,6.1%,6.4%,5.7%,5.7%,6.9%,6.0%,4.8%,5.7%,5.5%,7.8%,7.4%,6.7%,6.3%,5.7%,4.6%,3.4%,5.3%,5.5%,5.2%
180,Weber State,5.7%,6.2%,5.8%,4.9%,6.4%,5.5%,6.0%,6.6%,7.3%,6.7%,5.1%,6.1%,6.7%,6.4%,5.1%,4.5%,4.4%,6.1%,2.8%,4.2%,4.5%,5.0%,4.7%,4.2%,3.2%,5.9%
181,UCSB,5.7%,4.4%,5.3%,6.2%,4.5%,5.7%,6.3%,4.5%,5.0%,4.9%,4.8%,4.3%,5.7%,4.3%,3.6%,4.9%,4.5%,3.9%,5.0%,5.4%,4.6%,5.5%,4.7%,4.0%,4.7%,4.3%
182,S Mississippi,5.7%,5.4%,8.0%,5.0%,9.3%,5.9%,7.1%,5.4%,7.0%,9.0%,7.1%,5.7%,5.5%,5.9%,8.4%,6.7%,6.4%,7.0%,6.1%,7.1%,4.7%,5.1%,4.7%,3.9%,5.1%,4.3%
183,Loyola-MD,5.7%,4.4%,6.6%,7.4%,8.8%,7.5%,6.4%,8.6%,6.7%,5.2%,7.8%,7.7%,7.3%,6.3%,7.2%,7.7%,7.3%,9.9%,7.6%,8.1%,8.5%,7.6%,5.6%,5.1%,5.1%,4.9%
184,St Fran (NY),5.7%,5.1%,4.9%,5.8%,4.7%,5.9%,3.5%,5.5%,6.7%,6.9%,4.8%,3.6%,6.7%,5.5%,4.8%,5.5%,5.7%,5.4%,5.3%,5.7%,5.0%,6.5%,5.1%,6.5%,6.5%,5.5%
185,W Virginia,5.7%,5.7%,7.3%,7.6%,6.6%,5.2%,6.2%,5.2%,4.0%,4.3%,4.5%,5.9%,5.2%,5.6%,5.7%,6.7%,6.8%,6.8%,6.1%,6.1%,6.2%,6.1%,5.7%,4.6%,5.0%,4.2%
186,Troy,5.7%,5.7%,4.7%,4.5%,3.5%,5.9%,4.3%,4.5%,3.4%,2.9%,3.7%,4.3%,4.4%,6.7%,5.0%,6.0%,6.0%,6.1%,6.4%,5.8%,4.5%,3.6%,6.4%,7.2%,6.8%,5.1%
187,W Illinois,5.7%,5.7%,5.6%,7.8%,5.9%,4.7%,4.5%,4.9%,6.8%,5.9%,6.5%,6.6%,7.9%,5.9%,4.2%,5.4%,6.4%,6.4%,5.5%,4.7%,4.5%,5.1%,4.5%,6.9%,4.9%,5.4%
188,Louisville,5.8%,4.9%,5.6%,5.2%,4.5%,4.0%,5.6%,4.5%,6.0%,5.5%,4.7%,5.0%,3.6%,4.4%,6.3%,5.8%,4.6%,4.8%,4.9%,5.6%,5.3%,5.9%,5.6%,6.3%,5.4%,6.6%
189,USC,5.8%,5.0%,4.5%,3.5%,5.1%,5.1%,3.6%,3.7%,6.0%,5.1%,5.3%,4.0%,4.6%,5.4%,5.7%,5.4%,7.3%,6.4%,6.3%,5.4%,4.8%,4.9%,5.1%,4.7%,5.7%,5.2%
190,Maryland,5.8%,5.1%,6.5%,6.3%,5.6%,7.0%,7.0%,7.8%,7.9%,6.4%,8.3%,6.6%,5.8%,6.0%,7.5%,7.1%,6.7%,5.9%,5.0%,6.6%,6.9%,6.2%,6.2%,5.2%,5.8%,6.2%
191,Radford,5.8%,4.6%,5.6%,5.3%,5.2%,6.6%,6.7%,4.7%,5.0%,4.8%,5.8%,4.7%,6.4%,7.4%,7.8%,6.9%,5.5%,6.3%,5.5%,6.8%,5.9%,5.8%,5.5%,5.2%,6.0%,5.0%
192,TN Martin,5.8%,4.7%,6.8%,6.2%,6.3%,5.2%,4.2%,6.9%,6.3%,6.0%,5.7%,5.9%,8.1%,7.9%,8.3%,8.2%,7.5%,5.9%,5.0%,4.9%,4.4%,5.1%,5.2%,5.8%,8.3%,6.4%
193,Texas A&M,5.8%,7.0%,6.8%,5.5%,5.0%,6.1%,6.6%,5.3%,6.4%,5.5%,7.1%,6.2%,8.1%,8.6%,6.3%,7.7%,7.7%,7.9%,5.9%,5.9%,6.4%,8.1%,7.5%,7.0%,8.2%,7.2%
194,N Iowa,5.9%,7.2%,5.2%,6.6%,7.1%,6.4%,4.6%,4.3%,3.9%,4.8%,4.4%,4.5%,4.0%,5.4%,5.3%,4.8%,5.4%,5.1%,5.1%,4.3%,6.5%,4.3%,4.3%,5.0%,4.2%,4.4%
195,VA Tech,5.9%,5.2%,5.8%,6.5%,6.9%,8.3%,6.7%,6.2%,6.0%,4.9%,7.7%,6.4%,7.6%,6.1%,7.2%,5.9%,7.0%,8.5%,9.4%,7.1%,6.6%,5.6%,5.4%,5.9%,5.5%,6.0%
196,Colgate,5.9%,7.8%,9.3%,9.0%,7.5%,5.6%,5.5%,4.2%,5.8%,4.5%,5.0%,3.6%,5.8%,6.6%,5.4%,5.2%,4.4%,5.8%,6.4%,6.0%,5.4%,5.7%,4.7%,4.6%,5.0%,5.6%
197,Brown,5.9%,6.3%,5.3%,4.8%,6.1%,5.0%,5.7%,6.2%,5.2%,5.8%,6.0%,7.0%,7.2%,6.2%,5.7%,5.6%,7.8%,8.6%,6.1%,7.8%,7.7%,5.8%,7.2%,--,4.5%,5.3%
198,Drexel,5.9%,5.5%,7.2%,5.9%,6.7%,6.5%,5.6%,7.4%,6.2%,6.0%,6.6%,8.3%,8.9%,9.3%,7.7%,6.4%,6.1%,6.7%,6.6%,5.8%,5.5%,6.3%,5.9%,5.7%,4.3%,4.9%
199,Middle Tenn,5.9%,5.8%,5.0%,6.2%,4.6%,6.4%,5.7%,5.7%,5.1%,4.9%,4.7%,6.0%,5.7%,7.0%,6.5%,5.2%,5.7%,7.6%,5.2%,4.0%,4.7%,6.0%,5.2%,5.7%,5.9%,5.4%
200,Notre Dame,5.9%,6.8%,6.7%,5.7%,5.9%,7.3%,6.5%,7.3%,8.2%,6.2%,6.1%,6.4%,6.0%,6.2%,5.4%,6.3%,6.1%,4.5%,5.4%,6.8%,6.3%,4.8%,5.1%,6.7%,5.5%,5.6%
201,Colorado,5.9%,6.6%,8.1%,5.6%,5.8%,5.4%,5.2%,5.2%,5.4%,5.6%,5.8%,7.2%,7.1%,5.6%,7.5%,7.2%,6.3%,6.6%,7.7%,6.5%,7.0%,5.8%,5.3%,5.1%,6.4%,6.8%
202,UAB,6.0%,5.6%,7.1%,5.9%,6.9%,6.4%,5.1%,5.8%,5.0%,5.5%,5.9%,5.4%,7.6%,5.9%,7.3%,6.4%,6.8%,7.1%,5.4%,5.6%,5.3%,5.5%,6.0%,6.2%,5.9%,6.1%
203,New Orleans,6.0%,5.8%,7.4%,5.8%,6.9%,7.3%,7.7%,7.4%,7.4%,6.7%,5.2%,6.8%,6.8%,,,6.1%,8.6%,8.6%,8.0%,6.6%,6.8%,7.5%,7.9%,6.4%,6.5%,4.2%
204,Lamar,6.0%,6.3%,5.4%,7.2%,6.3%,6.7%,5.5%,5.9%,4.3%,7.0%,6.1%,6.2%,7.5%,6.2%,6.5%,8.6%,7.3%,6.2%,5.6%,8.3%,6.9%,6.5%,5.9%,5.7%,5.6%,7.1%
205,Minnesota,6.0%,6.7%,7.5%,8.2%,6.4%,6.1%,5.7%,7.6%,5.3%,6.4%,6.0%,4.7%,4.7%,5.6%,7.0%,6.4%,7.7%,7.8%,6.7%,6.1%,7.7%,7.7%,5.9%,4.3%,6.5%,6.6%
206,LA Tech,6.0%,3.8%,5.3%,5.0%,5.7%,6.8%,5.0%,6.8%,5.5%,6.1%,6.2%,5.9%,5.0%,5.4%,5.7%,5.5%,5.6%,5.7%,5.4%,5.3%,6.4%,6.2%,5.4%,5.7%,5.4%,6.4%
207,NC-Grnsboro,6.0%,6.8%,5.7%,7.0%,7.2%,6.0%,6.1%,7.7%,6.8%,7.1%,6.5%,4.7%,8.3%,6.1%,5.4%,5.6%,5.3%,5.5%,5.4%,5.3%,4.0%,5.1%,4.1%,4.2%,4.8%,4.3%
208,Air Force,6.0%,6.3%,6.9%,4.6%,6.3%,3.9%,4.1%,4.6%,5.6%,6.6%,6.5%,8.0%,6.4%,6.6%,5.7%,6.2%,8.8%,7.1%,7.7%,6.2%,6.4%,4.9%,5.1%,4.5%,6.8%,6.1%
209,Stetson,6.0%,7.0%,5.8%,5.4%,8.0%,8.8%,7.6%,6.7%,5.6%,5.5%,6.7%,6.7%,6.6%,7.4%,5.0%,5.4%,7.1%,6.1%,7.7%,6.6%,5.7%,6.0%,6.3%,5.2%,5.3%,4.1%
210,Holy Cross,6.0%,6.5%,8.6%,8.6%,7.2%,5.3%,7.1%,6.1%,6.0%,4.5%,5.7%,5.8%,6.9%,6.6%,6.2%,6.7%,6.3%,6.2%,5.7%,6.0%,4.2%,5.0%,5.4%,5.4%,6.2%,5.8%
